date,month,day,year,maxTemp,meanTemp,minTemp
1/21/09,1,21,2009,28,21,13
1/22/09,1,22,2009,33,24,14
1/23/09,1,23,2009,34,24,13
1/24/09,1,24,2009,13,6,-1
1/25/09,1,25,2009,13,6,-2
1/26/09,1,26,2009,17,8,-1
1/27/09,1,27,2009,20,14,7
1/28/09,1,28,2009,18,13,8
1/29/09,1,29,2009,30,22,14
1/30/09,1,30,2009,14,9,4
1/31/09,1,31,2009,38,23,7
2/1/09,2,1,2009,36,30,24
2/2/09,2,2,2009,26,17,8
2/3/09,2,3,2009,20,11,1
2/4/09,2,4,2009,17,9,0
2/5/09,2,5,2009,25,11,-4
2/6/09,2,6,2009,42,25,8
2/7/09,2,7,2009,56,46,36
2/8/09,2,8,2009,43,34,25
2/9/09,2,9,2009,53,40,26
2/10/09,2,10,2009,61,51,41
2/11/09,2,11,2009,50,43,36
2/12/09,2,12,2009,38,34,30
2/13/09,2,13,2009,36,31,25
2/14/09,2,14,2009,34,29,23
2/15/09,2,15,2009,31,25,19
2/16/09,2,16,2009,33,25,17
2/17/09,2,17,2009,43,35,26
2/18/09,2,18,2009,38,28,17
2/19/09,2,19,2009,23,17,11
2/20/09,2,20,2009,28,20,12
2/21/09,2,21,2009,29,25,20
2/22/09,2,22,2009,24,19,13
2/23/09,2,23,2009,27,18,9
2/24/09,2,24,2009,39,28,17
2/25/09,2,25,2009,54,45,35
2/26/09,2,26,2009,53,43,32
2/27/09,2,27,2009,46,34,21
2/28/09,2,28,2009,27,24,20
3/1/09,3,1,2009,22,18,14
3/2/09,3,2,2009,22,18,14
3/3/09,3,3,2009,30,23,16
3/4/09,3,4,2009,,,
3/5/09,3,5,2009,65,51,36
3/6/09,3,6,2009,65,52,39
3/7/09,3,7,2009,45,42,39
3/8/09,3,8,2009,44,39,33
3/9/09,3,9,2009,44,39,33
3/10/09,3,10,2009,61,47,33
3/11/09,3,11,2009,33,25,17
3/12/09,3,12,2009,26,20,14
3/13/09,3,13,2009,40,30,19
3/14/09,3,14,2009,52,38,23
3/15/09,3,15,2009,58,43,28
3/16/09,3,16,2009,65,52,39
3/17/09,3,17,2009,74,58,41
3/18/09,3,18,2009,57,50,42
3/19/09,3,19,2009,46,37,28
3/20/09,3,20,2009,44,34,23
3/21/09,3,21,2009,61,49,37
3/22/09,3,22,2009,61,49,36
3/23/09,3,23,2009,56,47,38
3/24/09,3,24,2009,69,59,48
3/25/09,3,25,2009,48,43,37
3/26/09,3,26,2009,57,46,35
3/27/09,3,27,2009,44,38,32
3/28/09,3,28,2009,38,35,32
3/29/09,3,29,2009,41,36,31
3/30/09,3,30,2009,45,36,27
3/31/09,3,31,2009,53,45,37
4/1/09,4,1,2009,53,45,36
4/2/09,4,2,2009,50,44,37
4/3/09,4,3,2009,50,44,37
4/4/09,4,4,2009,50,41,31
4/5/09,4,5,2009,43,38,33
4/6/09,4,6,2009,40,36,32
4/7/09,4,7,2009,49,39,29
4/8/09,4,8,2009,55,43,30
4/9/09,4,9,2009,58,45,31
4/10/09,4,10,2009,47,43,38
4/11/09,4,11,2009,47,39,31
4/12/09,4,12,2009,51,39,27
4/13/09,4,13,2009,46,41,36
4/14/09,4,14,2009,44,40,36
4/15/09,4,15,2009,57,47,36
4/16/09,4,16,2009,,,
4/17/09,4,17,2009,70,51,32
4/18/09,4,18,2009,73,57,40
4/19/09,4,19,2009,61,53,45
4/20/09,4,20,2009,53,46,38
4/21/09,4,21,2009,44,41,37
4/22/09,4,22,2009,61,49,37
4/23/09,4,23,2009,67,52,37
4/24/09,4,24,2009,84,67,49
4/25/09,4,25,2009,77,59,41
4/26/09,4,26,2009,78,61,43
4/27/09,4,27,2009,72,61,50
4/28/09,4,28,2009,51,47,42
4/29/09,4,29,2009,55,51,46
4/30/09,4,30,2009,63,59,54
5/1/09,5,1,2009,60,53,46
5/2/09,5,2,2009,66,55,44
5/3/09,5,3,2009,70,57,43
5/4/09,5,4,2009,70,57,43
5/5/09,5,5,2009,71,60,49
5/6/09,5,6,2009,75,63,51
5/7/09,5,7,2009,77,67,56
5/8/09,5,8,2009,77,65,53
5/9/09,5,9,2009,63,55,46
5/10/09,5,10,2009,67,54,40
5/11/09,5,11,2009,61,50,39
5/12/09,5,12,2009,71,55,39
5/13/09,5,13,2009,70,62,53
5/14/09,5,14,2009,68,61,53
5/15/09,5,15,2009,61,57,52
5/16/09,5,16,2009,62,54,45
5/17/09,5,17,2009,63,51,39
5/18/09,5,18,2009,66,53,40
5/19/09,5,19,2009,80,66,52
5/20/09,5,20,2009,84,73,61
5/21/09,5,21,2009,84,72,60
5/22/09,5,22,2009,69,61,53
5/23/09,5,23,2009,80,65,50
5/24/09,5,24,2009,71,63,55
5/25/09,5,25,2009,67,61,54
5/26/09,5,26,2009,74,64,53
5/27/09,5,27,2009,73,64,55
5/28/09,5,28,2009,62,58,54
5/29/09,5,29,2009,74,62,50
5/30/09,5,30,2009,79,65,50
5/31/09,5,31,2009,73,59,45
6/1/09,6,1,2009,78,65,51
6/2/09,6,2,2009,60,54,48
6/3/09,6,3,2009,61,52,43
6/4/09,6,4,2009,68,55,42
6/5/09,6,5,2009,79,62,44
6/6/09,6,6,2009,63,57,51
6/7/09,6,7,2009,73,63,52
6/8/09,6,8,2009,80,66,52
6/9/09,6,9,2009,67,61,55
6/10/09,6,10,2009,67,61,54
6/11/09,6,11,2009,64,59,53
6/12/09,6,12,2009,74,62,49
6/13/09,6,13,2009,68,61,54
6/14/09,6,14,2009,77,64,51
6/15/09,6,15,2009,81,67,53
6/16/09,6,16,2009,71,65,59
6/17/09,6,17,2009,71,66,61
6/18/09,6,18,2009,80,71,61
6/19/09,6,19,2009,86,76,65
6/20/09,6,20,2009,87,78,68
6/21/09,6,21,2009,84,77,70
6/22/09,6,22,2009,89,79,68
6/23/09,6,23,2009,94,83,71
6/24/09,6,24,2009,94,85,75
6/25/09,6,25,2009,94,85,75
6/26/09,6,26,2009,86,78,69
6/27/09,6,27,2009,89,76,62
6/28/09,6,28,2009,83,75,66
6/29/09,6,29,2009,77,70,63
6/30/09,6,30,2009,66,63,59
7/1/09,7,1,2009,65,61,57
7/2/09,7,2,2009,73,66,59
7/3/09,7,3,2009,79,71,63
7/4/09,7,4,2009,69,64,59
7/5/09,7,5,2009,81,69,57
7/6/09,7,6,2009,86,73,60
7/7/09,7,7,2009,77,68,59
7/8/09,7,8,2009,65,63,61
7/9/09,7,9,2009,79,69,59
7/10/09,7,10,2009,82,73,63
7/11/09,7,11,2009,85,74,63
7/12/09,7,12,2009,82,70,58
7/13/09,7,13,2009,79,70,61
7/14/09,7,14,2009,80,68,55
7/15/09,7,15,2009,85,75,65
7/16/09,7,16,2009,80,72,64
7/17/09,7,17,2009,70,64,57
7/18/09,7,18,2009,72,65,57
7/19/09,7,19,2009,71,64,57
7/20/09,7,20,2009,76,66,55
7/21/09,7,21,2009,80,69,58
7/22/09,7,22,2009,78,71,63
7/23/09,7,23,2009,82,72,62
7/24/09,7,24,2009,83,72,61
7/25/09,7,25,2009,81,74,66
7/26/09,7,26,2009,82,73,63
7/27/09,7,27,2009,84,74,64
7/28/09,7,28,2009,84,75,66
7/29/09,7,29,2009,81,72,62
7/30/09,7,30,2009,79,69,59
7/31/09,7,31,2009,81,70,58
8/1/09,8,1,2009,75,68,61
8/2/09,8,2,2009,78,68,57
8/3/09,8,3,2009,84,76,67
8/4/09,8,4,2009,85,76,67
8/5/09,8,5,2009,79,70,61
8/6/09,8,6,2009,82,71,60
8/7/09,8,7,2009,74,69,64
8/8/09,8,8,2009,89,79,68
8/9/09,8,9,2009,91,84,77
8/10/09,8,10,2009,85,78,70
8/11/09,8,11,2009,82,72,62
8/12/09,8,12,2009,83,72,60
8/13/09,8,13,2009,86,73,60
8/14/09,8,14,2009,88,76,63
8/15/09,8,15,2009,89,78,67
8/16/09,8,16,2009,88,79,70
8/17/09,8,17,2009,83,77,70
8/18/09,8,18,2009,83,74,65
8/19/09,8,19,2009,83,71,59
8/20/09,8,20,2009,78,71,64
8/21/09,8,21,2009,73,66,59
8/22/09,8,22,2009,68,63,57
8/23/09,8,23,2009,74,65,56
8/24/09,8,24,2009,79,67,54
8/25/09,8,25,2009,83,71,59
8/26/09,8,26,2009,73,68,62
8/27/09,8,27,2009,67,64,61
8/28/09,8,28,2009,68,64,60
8/29/09,8,29,2009,69,63,56
8/30/09,8,30,2009,66,59,51
8/31/09,8,31,2009,68,59,49
9/1/09,9,1,2009,72,60,47
9/2/09,9,2,2009,73,62,50
9/3/09,9,3,2009,75,66,56
9/4/09,9,4,2009,75,65,54
9/5/09,9,5,2009,78,66,54
9/6/09,9,6,2009,77,69,61
9/7/09,9,7,2009,77,68,59
9/8/09,9,8,2009,78,69,60
9/9/09,9,9,2009,78,72,65
9/10/09,9,10,2009,81,73,64
9/11/09,9,11,2009,80,71,61
9/12/09,9,12,2009,79,69,58
9/13/09,9,13,2009,80,69,58
9/14/09,9,14,2009,84,71,58
9/15/09,9,15,2009,82,73,64
9/16/09,9,16,2009,71,65,59
9/17/09,9,17,2009,72,61,50
9/18/09,9,18,2009,79,65,50
9/19/09,9,19,2009,76,66,55
9/20/09,9,20,2009,73,64,54
9/21/09,9,21,2009,67,64,60
9/22/09,9,22,2009,77,68,59
9/23/09,9,23,2009,76,69,62
9/24/09,9,24,2009,73,69,64
9/25/09,9,25,2009,70,65,60
9/26/09,9,26,2009,69,62,55
9/27/09,9,27,2009,74,62,50
9/28/09,9,28,2009,62,56,49
9/29/09,9,29,2009,60,54,48
9/30/09,9,30,2009,62,55,47
10/1/09,10,1,2009,59,50,41
10/2/09,10,2,2009,56,52,47
10/3/09,10,3,2009,57,52,47
10/4/09,10,4,2009,60,53,45
10/5/09,10,5,2009,62,53,43
10/6/09,10,6,2009,61,55,49
10/7/09,10,7,2009,60,53,45
10/8/09,10,8,2009,53,49,45
10/9/09,10,9,2009,52,46,39
10/10/09,10,10,2009,48,40,31
10/11/09,10,11,2009,44,37,29
10/12/09,10,12,2009,48,45,41
10/13/09,10,13,2009,47,41,34
10/14/09,10,14,2009,48,45,42
10/15/09,10,15,2009,44,43,41
10/16/09,10,16,2009,45,42,39
10/17/09,10,17,2009,52,44,36
10/18/09,10,18,2009,53,42,31
10/19/09,10,19,2009,65,55,44
10/20/09,10,20,2009,62,55,48
10/21/09,10,21,2009,69,62,55
10/22/09,10,22,2009,58,53,48
10/23/09,10,23,2009,61,52,42
10/24/09,10,24,2009,50,44,38
10/25/09,10,25,2009,62,53,44
10/26/09,10,26,2009,55,52,49
10/27/09,10,27,2009,51,48,45
10/28/09,10,28,2009,57,54,50
10/29/09,10,29,2009,60,54,47
10/30/09,10,30,2009,67,57,46
10/31/09,10,31,2009,46,41,35
11/1/09,11,1,2009,52,41,30
11/2/09,11,2,2009,59,51,42
11/3/09,11,3,2009,47,41,34
11/4/09,11,4,2009,52,46,40
11/5/09,11,5,2009,55,45,35
11/6/09,11,6,2009,62,48,34
11/7/09,11,7,2009,71,59,46
11/8/09,11,8,2009,70,58,45
11/9/09,11,9,2009,63,57,50
11/10/09,11,10,2009,55,47,39
11/11/09,11,11,2009,54,45,35
11/12/09,11,12,2009,56,42,28
11/13/09,11,13,2009,55,44,33
11/14/09,11,14,2009,63,53,43
11/15/09,11,15,2009,55,48,41
11/16/09,11,16,2009,48,46,44
11/17/09,11,17,2009,47,46,44
11/18/09,11,18,2009,47,45,43
11/19/09,11,19,2009,47,44,41
11/20/09,11,20,2009,54,48,42
11/21/09,11,21,2009,54,44,33
11/22/09,11,22,2009,57,46,34
11/23/09,11,23,2009,49,45,41
11/24/09,11,24,2009,50,45,40
11/25/09,11,25,2009,49,43,37
11/26/09,11,26,2009,42,38,33
11/27/09,11,27,2009,40,35,29
11/28/09,11,28,2009,54,42,29
11/29/09,11,29,2009,44,39,33
11/30/09,11,30,2009,41,36,30
12/1/09,12,1,2009,55,44,32
12/2/09,12,2,2009,45,39,33
12/3/09,12,3,2009,38,32,26
12/4/09,12,4,2009,28,26,23
12/5/09,12,5,2009,32,28,23
12/6/09,12,6,2009,36,31,26
12/7/09,12,7,2009,31,29,26
12/8/09,12,8,2009,35,30,25
12/9/09,12,9,2009,35,23,11
12/10/09,12,10,2009,13,7,0
12/11/09,12,11,2009,23,15,7
12/12/09,12,12,2009,36,26,16
12/13/09,12,13,2009,37,35,32
12/14/09,12,14,2009,38,33,27
12/15/09,12,15,2009,27,18,8
12/16/09,12,16,2009,23,14,5
12/17/09,12,17,2009,35,26,17
12/18/09,12,18,2009,36,34,31
12/19/09,12,19,2009,33,31,29
12/20/09,12,20,2009,30,28,26
12/21/09,12,21,2009,29,27,25
12/22/09,12,22,2009,32,30,27
12/23/09,12,23,2009,32,32,31
12/24/09,12,24,2009,36,34,32
12/25/09,12,25,2009,43,32,21
12/26/09,12,26,2009,26,23,20
12/27/09,12,27,2009,21,18,14
12/28/09,12,28,2009,30,22,14
12/29/09,12,29,2009,24,16,8
12/30/09,12,30,2009,31,23,14
12/31/09,12,31,2009,32,21,9
1/1/10,1,1,2010,16,11,5
1/2/10,1,2,2010,11,7,2
1/3/10,1,3,2010,18,9,-1
1/4/10,1,4,2010,18,13,7
1/5/10,1,5,2010,23,18,13
1/6/10,1,6,2010,20,15,10
1/7/10,1,7,2010,22,19,16
1/8/10,1,8,2010,27,19,11
1/9/10,1,9,2010,22,14,6
1/10/10,1,10,2010,18,9,0
1/11/10,1,11,2010,26,21,15
1/12/10,1,12,2010,31,26,20
1/13/10,1,13,2010,35,27,19
1/14/10,1,14,2010,40,36,31
1/15/10,1,15,2010,34,30,25
1/16/10,1,16,2010,27,25,23
1/17/10,1,17,2010,29,24,19
1/18/10,1,18,2010,31,29,27
1/19/10,1,19,2010,38,33,27
1/20/10,1,20,2010,33,29,24
1/21/10,1,21,2010,35,33,30
1/22/10,1,22,2010,35,34,33
1/23/10,1,23,2010,44,39,34
1/24/10,1,24,2010,46,38,30
1/25/10,1,25,2010,32,26,19
1/26/10,1,26,2010,24,18,12
1/27/10,1,27,2010,23,16,9
1/28/10,1,28,2010,17,12,6
1/29/10,1,29,2010,21,13,5
1/30/10,1,30,2010,25,22,18
1/31/10,1,31,2010,29,22,15
2/1/10,2,1,2010,30,22,14
2/2/10,2,2,2010,32,29,25
2/3/10,2,3,2010,32,28,23
2/4/10,2,4,2010,33,27,21
2/5/10,2,5,2010,35,33,30
2/6/10,2,6,2010,31,28,25
2/7/10,2,7,2010,31,27,23
2/8/10,2,8,2010,30,25,20
2/9/10,2,9,2010,28,26,23
2/10/10,2,10,2010,26,22,17
2/11/10,2,11,2010,30,20,10
2/12/10,2,12,2010,32,21,10
2/13/10,2,13,2010,30,21,11
2/14/10,2,14,2010,29,19,9
2/15/10,2,15,2010,28,17,6
2/16/10,2,16,2010,32,29,25
2/17/10,2,17,2010,32,29,26
2/18/10,2,18,2010,39,32,25
2/19/10,2,19,2010,42,31,19
2/20/10,2,20,2010,39,35,30
2/21/10,2,21,2010,36,35,33
2/22/10,2,22,2010,33,31,29
2/23/10,2,23,2010,33,28,22
2/24/10,2,24,2010,29,25,21
2/25/10,2,25,2010,28,23,18
2/26/10,2,26,2010,31,24,17
2/27/10,2,27,2010,34,31,28
2/28/10,2,28,2010,38,35,32
3/1/10,3,1,2010,36,32,27
3/2/10,3,2,2010,33,28,23
3/3/10,3,3,2010,39,32,24
3/4/10,3,4,2010,42,32,22
3/5/10,3,5,2010,38,31,23
3/6/10,3,6,2010,45,33,20
3/7/10,3,7,2010,46,36,26
3/8/10,3,8,2010,44,39,33
3/9/10,3,9,2010,51,42,32
3/10/10,3,10,2010,62,54,46
3/11/10,3,11,2010,60,52,44
3/12/10,3,12,2010,55,48,40
3/13/10,3,13,2010,45,43,41
3/14/10,3,14,2010,50,45,40
3/15/10,3,15,2010,48,44,39
3/16/10,3,16,2010,61,48,35
3/17/10,3,17,2010,63,48,32
3/18/10,3,18,2010,61,51,41
3/19/10,3,19,2010,65,52,39
3/20/10,3,20,2010,39,35,31
3/21/10,3,21,2010,42,38,33
3/22/10,3,22,2010,49,42,34
3/23/10,3,23,2010,59,44,28
3/24/10,3,24,2010,53,44,35
3/25/10,3,25,2010,47,38,29
3/26/10,3,26,2010,41,34,27
3/27/10,3,27,2010,50,41,31
3/28/10,3,28,2010,52,45,37
3/29/10,3,29,2010,46,38,30
3/30/10,3,30,2010,64,47,29
3/31/10,3,31,2010,77,64,51
4/1/10,4,1,2010,83,69,54
4/2/10,4,2,2010,81,70,59
4/3/10,4,3,2010,59,54,49
4/4/10,4,4,2010,76,58,39
4/5/10,4,5,2010,72,61,50
4/6/10,4,6,2010,76,62,47
4/7/10,4,7,2010,49,43,37
4/8/10,4,8,2010,40,37,34
4/9/10,4,9,2010,56,43,30
4/10/10,4,10,2010,74,56,38
4/11/10,4,11,2010,63,54,44
4/12/10,4,12,2010,70,57,44
4/13/10,4,13,2010,63,56,48
4/14/10,4,14,2010,80,63,46
4/15/10,4,15,2010,82,72,61
4/16/10,4,16,2010,68,54,39
4/17/10,4,17,2010,59,48,37
4/18/10,4,18,2010,52,44,36
4/19/10,4,19,2010,56,46,35
4/20/10,4,20,2010,64,51,38
4/21/10,4,21,2010,62,52,41
4/22/10,4,22,2010,60,49,38
4/23/10,4,23,2010,63,52,41
4/24/10,4,24,2010,60,56,51
4/25/10,4,25,2010,60,54,47
4/26/10,4,26,2010,63,55,47
4/27/10,4,27,2010,51,44,37
4/28/10,4,28,2010,64,49,33
4/29/10,4,29,2010,79,63,46
4/30/10,4,30,2010,81,72,62
5/1/10,5,1,2010,70,64,58
5/2/10,5,2,2010,69,61,53
5/3/10,5,3,2010,72,61,50
5/4/10,5,4,2010,79,65,50
5/5/10,5,5,2010,72,64,56
5/6/10,5,6,2010,63,55,46
5/7/10,5,7,2010,59,52,45
5/8/10,5,8,2010,50,46,42
5/9/10,5,9,2010,58,48,38
5/10/10,5,10,2010,58,50,41
5/11/10,5,11,2010,52,48,44
5/12/10,5,12,2010,51,48,44
5/13/10,5,13,2010,73,61,48
5/14/10,5,14,2010,66,57,47
5/15/10,5,15,2010,61,52,43
5/16/10,5,16,2010,66,54,41
5/17/10,5,17,2010,58,54,50
5/18/10,5,18,2010,65,56,46
5/19/10,5,19,2010,74,59,44
5/20/10,5,20,2010,74,61,47
5/21/10,5,21,2010,73,65,56
5/22/10,5,22,2010,74,66,58
5/23/10,5,23,2010,89,76,62
5/24/10,5,24,2010,91,81,70
5/25/10,5,25,2010,88,79,69
5/26/10,5,26,2010,87,77,66
5/27/10,5,27,2010,77,69,61
5/28/10,5,28,2010,79,68,57
5/29/10,5,29,2010,86,73,59
5/30/10,5,30,2010,91,76,61
5/31/10,5,31,2010,81,74,66
6/1/10,6,1,2010,85,74,63
6/2/10,6,2,2010,77,67,57
6/3/10,6,3,2010,71,64,56
6/4/10,6,4,2010,83,70,57
6/5/10,6,5,2010,79,70,60
6/6/10,6,6,2010,76,66,55
6/7/10,6,7,2010,70,62,54
6/8/10,6,8,2010,67,63,58
6/9/10,6,9,2010,83,74,65
6/10/10,6,10,2010,77,68,58
6/11/10,6,11,2010,89,77,64
6/12/10,6,12,2010,77,70,62
6/13/10,6,13,2010,71,67,62
6/14/10,6,14,2010,70,65,60
6/15/10,6,15,2010,79,70,60
6/16/10,6,16,2010,82,73,63
6/17/10,6,17,2010,84,74,64
6/18/10,6,18,2010,90,79,67
6/19/10,6,19,2010,85,76,66
6/20/10,6,20,2010,81,73,64
6/21/10,6,21,2010,85,76,67
6/22/10,6,22,2010,85,77,69
6/23/10,6,23,2010,87,78,69
6/24/10,6,24,2010,,,
6/25/10,6,25,2010,84,73,62
6/26/10,6,26,2010,87,78,69
6/27/10,6,27,2010,85,79,72
6/28/10,6,28,2010,82,73,63
6/29/10,6,29,2010,75,67,59
6/30/10,6,30,2010,75,66,56
7/1/10,7,1,2010,77,66,55
7/2/10,7,2,2010,83,71,59
7/3/10,7,3,2010,87,74,60
7/4/10,7,4,2010,91,80,68
7/5/10,7,5,2010,91,85,78
7/6/10,7,6,2010,90,82,73
7/7/10,7,7,2010,93,82,71
7/8/10,7,8,2010,88,81,73
7/9/10,7,9,2010,88,79,70
7/10/10,7,10,2010,89,79,69
7/11/10,7,11,2010,,,
7/12/10,7,12,2010,84,75,65
7/13/10,7,13,2010,84,77,70
7/14/10,7,14,2010,90,80,70
7/15/10,7,15,2010,90,81,71
7/16/10,7,16,2010,90,79,67
7/17/10,7,17,2010,93,82,71
7/18/10,7,18,2010,92,82,72
7/19/10,7,19,2010,84,77,69
7/20/10,7,20,2010,86,77,68
7/21/10,7,21,2010,91,82,72
7/22/10,7,22,2010,90,80,69
7/23/10,7,23,2010,94,82,70
7/24/10,7,24,2010,87,78,69
7/25/10,7,25,2010,81,74,66
7/26/10,7,26,2010,84,73,61
7/27/10,7,27,2010,88,78,68
7/28/10,7,28,2010,88,81,73
7/29/10,7,29,2010,82,75,67
7/30/10,7,30,2010,80,75,69
7/31/10,7,31,2010,80,73,65
8/1/10,8,1,2010,86,76,65
8/2/10,8,2,2010,84,76,67
8/3/10,8,3,2010,86,76,66
8/4/10,8,4,2010,83,77,71
8/5/10,8,5,2010,83,76,68
8/6/10,8,6,2010,82,73,64
8/7/10,8,7,2010,83,73,62
8/8/10,8,8,2010,87,78,69
8/9/10,8,9,2010,88,80,72
8/10/10,8,10,2010,89,82,75
8/11/10,8,11,2010,90,83,75
8/12/10,8,12,2010,92,83,74
8/13/10,8,13,2010,92,83,73
8/14/10,8,14,2010,88,80,72
8/15/10,8,15,2010,83,75,66
8/16/10,8,16,2010,80,72,63
8/17/10,8,17,2010,79,72,64
8/18/10,8,18,2010,84,74,63
8/19/10,8,19,2010,88,77,66
8/20/10,8,20,2010,92,82,71
8/21/10,8,21,2010,86,79,71
8/22/10,8,22,2010,81,75,68
8/23/10,8,23,2010,80,73,65
8/24/10,8,24,2010,84,74,64
8/25/10,8,25,2010,79,70,61
8/26/10,8,26,2010,79,69,59
8/27/10,8,27,2010,86,73,59
8/28/10,8,28,2010,88,77,65
8/29/10,8,29,2010,94,83,71
8/30/10,8,30,2010,88,81,74
8/31/10,8,31,2010,93,84,75
9/1/10,9,1,2010,81,76,71
9/2/10,9,2,2010,83,74,65
9/3/10,9,3,2010,70,63,56
9/4/10,9,4,2010,68,60,51
9/5/10,9,5,2010,76,63,49
9/6/10,9,6,2010,82,74,66
9/7/10,9,7,2010,77,68,58
9/8/10,9,8,2010,71,61,51
9/9/10,9,9,2010,67,59,50
9/10/10,9,10,2010,72,64,55
9/11/10,9,11,2010,75,67,58
9/12/10,9,12,2010,83,69,54
9/13/10,9,13,2010,82,70,57
9/14/10,9,14,2010,77,66,54
9/15/10,9,15,2010,75,67,59
9/16/10,9,16,2010,69,61,53
9/17/10,9,17,2010,74,62,49
9/18/10,9,18,2010,65,62,58
9/19/10,9,19,2010,67,61,55
9/20/10,9,20,2010,75,69,62
9/21/10,9,21,2010,88,78,68
9/22/10,9,22,2010,74,69,63
9/23/10,9,23,2010,89,77,65
9/24/10,9,24,2010,80,68,56
9/25/10,9,25,2010,60,56,52
9/26/10,9,26,2010,60,55,50
9/27/10,9,27,2010,65,57,48
9/28/10,9,28,2010,71,59,46
9/29/10,9,29,2010,75,64,52
9/30/10,9,30,2010,74,63,52
10/1/10,10,1,2010,73,61,48
10/2/10,10,2,2010,57,51,45
10/3/10,10,3,2010,56,49,42
10/4/10,10,4,2010,60,49,38
10/5/10,10,5,2010,68,54,39
10/6/10,10,6,2010,78,62,46
10/7/10,10,7,2010,76,63,49
10/8/10,10,8,2010,79,64,48
10/9/10,10,9,2010,86,71,55
10/10/10,10,10,2010,84,71,57
10/11/10,10,11,2010,82,68,54
10/12/10,10,12,2010,76,64,52
10/13/10,10,13,2010,66,57,47
10/14/10,10,14,2010,66,55,43
10/15/10,10,15,2010,63,54,45
10/16/10,10,16,2010,71,56,40
10/17/10,10,17,2010,65,56,47
10/18/10,10,18,2010,61,52,43
10/19/10,10,19,2010,60,50,39
10/20/10,10,20,2010,70,57,44
10/21/10,10,21,2010,56,47,38
10/22/10,10,22,2010,64,49,33
10/23/10,10,23,2010,65,60,54
10/24/10,10,24,2010,72,63,54
10/25/10,10,25,2010,72,64,56
10/26/10,10,26,2010,70,62,54
10/27/10,10,27,2010,65,54,43
10/28/10,10,28,2010,46,43,39
10/29/10,10,29,2010,50,41,31
10/30/10,10,30,2010,63,53,42
10/31/10,10,31,2010,52,44,36
11/1/10,11,1,2010,54,43,32
11/2/10,11,2,2010,52,42,32
11/3/10,11,3,2010,54,43,31
11/4/10,11,4,2010,51,45,38
11/5/10,11,5,2010,40,34,28
11/6/10,11,6,2010,46,36,25
11/7/10,11,7,2010,59,47,35
11/8/10,11,8,2010,67,53,38
11/9/10,11,9,2010,69,55,40
11/10/10,11,10,2010,68,56,43
11/11/10,11,11,2010,67,57,46
11/12/10,11,12,2010,56,52,48
11/13/10,11,13,2010,57,48,39
11/14/10,11,14,2010,48,43,37
11/15/10,11,15,2010,51,42,32
11/16/10,11,16,2010,50,41,32
11/17/10,11,17,2010,47,42,37
11/18/10,11,18,2010,39,33,26
11/19/10,11,19,2010,51,38,25
11/20/10,11,20,2010,43,37,30
11/21/10,11,21,2010,60,51,41
11/22/10,11,22,2010,67,53,39
11/23/10,11,23,2010,39,33,26
11/24/10,11,24,2010,40,33,25
11/25/10,11,25,2010,39,30,21
11/26/10,11,26,2010,32,25,18
11/27/10,11,27,2010,34,28,21
11/28/10,11,28,2010,46,34,22
11/29/10,11,29,2010,49,41,33
11/30/10,11,30,2010,49,37,25
12/1/10,12,1,2010,26,24,22
12/2/10,12,2,2010,33,28,22
12/3/10,12,3,2010,31,25,18
12/4/10,12,4,2010,32,28,23
12/5/10,12,5,2010,26,19,12
12/6/10,12,6,2010,20,14,8
12/7/10,12,7,2010,20,16,11
12/8/10,12,8,2010,25,16,7
12/9/10,12,9,2010,29,17,5
12/10/10,12,10,2010,37,30,23
12/11/10,12,11,2010,36,30,24
12/12/10,12,12,2010,31,22,12
12/13/10,12,13,2010,16,12,7
12/14/10,12,14,2010,21,14,6
12/15/10,12,15,2010,25,14,2
12/16/10,12,16,2010,27,24,20
12/17/10,12,17,2010,22,18,13
12/18/10,12,18,2010,19,15,10
12/19/10,12,19,2010,21,15,8
12/20/10,12,20,2010,27,17,6
12/21/10,12,21,2010,31,29,26
12/22/10,12,22,2010,35,27,18
12/23/10,12,23,2010,29,24,19
12/24/10,12,24,2010,32,30,27
12/25/10,12,25,2010,31,26,20
12/26/10,12,26,2010,33,26,19
12/27/10,12,27,2010,22,17,11
12/28/10,12,28,2010,27,20,12
12/29/10,12,29,2010,36,23,9
12/30/10,12,30,2010,46,40,34
12/31/10,12,31,2010,53,47,41
1/1/11,1,1,2011,41,28,14
1/2/11,1,2,2011,24,18,12
1/3/11,1,3,2011,36,29,22
1/4/11,1,4,2011,30,22,13
1/5/11,1,5,2011,31,20,8
1/6/11,1,6,2011,28,23,18
1/7/11,1,7,2011,22,17,12
1/8/11,1,8,2011,24,17,9
1/9/11,1,9,2011,31,20,9
1/10/11,1,10,2011,33,26,18
1/11/11,1,11,2011,27,25,22
1/12/11,1,12,2011,26,23,20
1/13/11,1,13,2011,24,20,15
1/14/11,1,14,2011,24,20,16
1/15/11,1,15,2011,24,19,13
1/16/11,1,16,2011,22,14,6
1/17/11,1,17,2011,32,25,18
1/18/11,1,18,2011,32,26,19
1/19/11,1,19,2011,23,19,15
1/20/11,1,20,2011,19,12,5
1/21/11,1,21,2011,8,2,-4
1/22/11,1,22,2011,17,11,5
1/23/11,1,23,2011,20,12,4
1/24/11,1,24,2011,27,21,15
1/25/11,1,25,2011,29,25,21
