ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9955752,HY144699,02/08/2015 08:19:37 PM,080XX S MANISTEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0422,004,7,46,08B,1195946,1852006,2015,02/15/2015 12:43:39 PM,41.748794283,-87.557549485,"(41.748794283, -87.557549485)"
9955813,HY144720,02/08/2015 08:15:39 PM,088XX S EUCLID AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0412,004,8,48,11,1190683,1846614,2015,02/15/2015 12:43:39 PM,41.734126732,-87.577008352,"(41.734126732, -87.577008352)"
9955675,HY144623,02/08/2015 08:15:45 PM,067XX S INDIANA AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0322,003,20,69,08A,1178722,1860129,2015,02/15/2015 12:43:39 PM,41.771493509,-87.620417178,"(41.771493509, -87.620417178)"
9955684,HY144635,02/08/2015 08:15:31 PM,011XX S WABASH AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,true,false,0123,001,2,32,18,1176995,1895255,2015,02/15/2015 12:43:39 PM,41.867921361,-87.625687301,"(41.867921361, -87.625687301)"
9955685,HY144641,02/08/2015 08:00:17 PM,047XX N LOWELL AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1722,017,39,14,06,1146730,1931081,2015,02/15/2015 12:43:39 PM,41.96686231,-87.73587991,"(41.96686231, -87.73587991)"
9956180,HY145087,02/08/2015 08:00:31 PM,031XX W CARMEN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1713,017,33,14,06,1154544,1933753,2015,02/15/2015 12:43:39 PM,41.974041319,-87.70707694,"(41.974041319, -87.70707694)"
9956620,HY145378,02/08/2015 08:00:11 PM,070XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0322,003,6,69,06,1178765,1858583,2015,02/15/2015 12:43:39 PM,41.767250143,-87.620306537,"(41.767250143, -87.620306537)"
9956525,HY145212,02/08/2015 08:00:39 PM,042XX S WESTERN BLVD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,false,false,0924,009,12,61,14,1161275,1876136,2015,02/15/2015 12:43:39 PM,41.815797872,-87.683928849,"(41.815797872, -87.683928849)"
9955698,HY144631,02/08/2015 08:00:54 PM,048XX N BROADWAY,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,true,false,2033,020,48,3,06,1167486,1932143,2015,02/15/2015 12:43:39 PM,41.969353947,-87.659532352,"(41.969353947, -87.659532352)"
9955726,HY144636,02/08/2015 08:00:29 PM,027XX W CATALPA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,2011,020,40,4,14,1157124,1936459,2015,02/15/2015 12:43:39 PM,41.981414571,-87.697515688,"(41.981414571, -87.697515688)"
9956143,HY144922,02/08/2015 08:00:46 PM,024XX W 117TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2212,022,19,75,14,1162089,1827023,2015,02/15/2015 12:43:39 PM,41.68100746,-87.682306033,"(41.68100746, -87.682306033)"
9956405,HY145189,02/08/2015 08:00:40 PM,008XX N SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1112,011,27,23,14,1150271,1905550,2015,02/15/2015 12:43:39 PM,41.896734577,-87.723527725,"(41.896734577, -87.723527725)"
9955669,HY144620,02/08/2015 08:00:31 PM,111XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0522,005,34,49,18,1176955,1831304,2015,02/15/2015 12:43:39 PM,41.692434028,-87.62776053,"(41.692434028, -87.62776053)"
9955679,HY144594,02/08/2015 07:55:18 PM,119XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0522,005,9,53,18,1177123,1825896,2015,02/15/2015 12:43:39 PM,41.677589884,-87.62730772,"(41.677589884, -87.62730772)"
9955703,HY144661,02/08/2015 07:50:10 PM,0000X W HURON ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,1832,018,42,8,26,1175576,1905014,2015,02/15/2015 12:43:39 PM,41.894732608,-87.63060329,"(41.894732608, -87.63060329)"
9955687,HY144639,02/08/2015 07:50:51 PM,035XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1133,011,24,27,18,1153049,1896767,2015,02/15/2015 12:43:39 PM,41.872578488,-87.713557505,"(41.872578488, -87.713557505)"
9955706,HY144649,02/08/2015 07:48:50 PM,016XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,1224,012,2,28,18,1165419,1900048,2015,02/15/2015 12:43:39 PM,41.881327746,-87.668048311,"(41.881327746, -87.668048311)"
9955704,HY144627,02/08/2015 07:45:14 PM,047XX S WESTERN BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,0931,009,12,61,18,1161351,1873414,2015,02/15/2015 12:43:39 PM,41.808326796,-87.683725542,"(41.808326796, -87.683725542)"
9955673,HY144598,02/08/2015 07:40:41 PM,063XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,CTA STATION,true,false,0725,007,16,67,06,1166792,1862873,2015,02/15/2015 12:43:39 PM,41.779286444,-87.664070193,"(41.779286444, -87.664070193)"
9955793,HY144617,02/08/2015 07:40:52 PM,017XX W 105TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2212,022,19,72,08A,1166726,1834747,2015,02/15/2015 12:43:39 PM,41.702106019,-87.665112817,"(41.702106019, -87.665112817)"
9955737,HY144659,02/08/2015 07:40:16 PM,050XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0821,008,14,63,06,1155858,1870948,2015,02/15/2015 12:43:39 PM,41.801671924,-87.70393895,"(41.801671924, -87.70393895)"
9955696,HY144595,02/08/2015 07:36:55 PM,012XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,2534,025,27,23,08B,1149457,1907806,2015,02/15/2015 12:43:39 PM,41.902941109,-87.726458822,"(41.902941109, -87.726458822)"
9955731,HY144640,02/08/2015 07:35:44 PM,0000X W CONGRESS PKWY,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),GAS STATION,true,false,0113,001,2,32,18,1175949,1898094,2015,02/15/2015 12:43:39 PM,41.87573535,-87.629441848,"(41.87573535, -87.629441848)"
9955766,HY144614,02/08/2015 07:32:17 PM,032XX W ARMITAGE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1413,014,35,22,08B,1153860,1913133,2015,02/15/2015 12:43:39 PM,41.917472257,-87.710143504,"(41.917472257, -87.710143504)"
9955686,HY144602,02/08/2015 07:30:34 PM,047XX N TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1713,017,33,14,08B,1154482,1931341,2015,02/15/2015 12:43:39 PM,41.967423894,-87.707369738,"(41.967423894, -87.707369738)"
9955755,HY144684,02/08/2015 07:30:12 PM,005XX S CAMPBELL AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1135,011,2,28,03,1159783,1897386,2015,02/15/2015 12:43:39 PM,41.874140996,-87.688816831,"(41.874140996, -87.688816831)"
9957174,HY146017,02/08/2015 07:30:20 PM,026XX N NARRAGANSETT AVE,0810,THEFT,OVER $500,GROCERY FOOD STORE,false,false,2512,025,36,19,06,1133257,1916837,2015,02/15/2015 12:43:39 PM,41.928022355,-87.785753643,"(41.928022355, -87.785753643)"
9955692,HY144603,02/08/2015 07:30:39 PM,012XX W 57TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,VEHICLE NON-COMMERCIAL,true,false,0713,007,16,67,26,1169260,1867027,2015,02/15/2015 12:43:39 PM,41.790632447,-87.654902082,"(41.790632447, -87.654902082)"
9955719,HY144592,02/08/2015 07:30:59 PM,048XX S JUSTINE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0933,009,20,61,08B,1166789,1872356,2015,02/15/2015 12:43:39 PM,41.805309,-87.66381044,"(41.805309, -87.66381044)"
9955688,HY144644,02/08/2015 07:30:40 PM,057XX S ARCHER AVE,0810,THEFT,OVER $500,STREET,false,false,0814,008,23,56,06,1141699,1869083,2015,02/15/2015 12:43:39 PM,41.796826828,-87.755912189,"(41.796826828, -87.755912189)"
9955711,HY144646,02/08/2015 07:30:29 PM,044XX N BROADWAY,0820,THEFT,$500 AND UNDER,STREET,false,false,1913,019,46,3,06,1168631,1929437,2015,02/15/2015 12:43:39 PM,41.961903808,-87.655400934,"(41.961903808, -87.655400934)"
9955747,HY144613,02/08/2015 07:30:16 PM,133XX S BALTIMORE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,CONVENIENCE STORE,false,false,0433,004,10,55,26,1199062,1817104,2015,02/15/2015 12:43:39 PM,41.652942301,-87.547298833,"(41.652942301, -87.547298833)"
9955666,HY144587,02/08/2015 07:29:38 PM,072XX S WOLCOTT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0735,007,17,67,18,1164979,1856717,2015,02/15/2015 12:43:39 PM,41.762432081,-87.670890687,"(41.762432081, -87.670890687)"
9955652,HY144586,02/08/2015 07:23:39 PM,005XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,true,false,1132,011,24,26,18,1149774,1897192,2015,02/15/2015 12:43:39 PM,41.873808997,-87.725570548,"(41.873808997, -87.725570548)"
9955678,HY144615,02/08/2015 07:20:50 PM,049XX W FERDINAND ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1532,015,37,25,18,1143468,1902921,2015,02/15/2015 12:43:39 PM,41.889650264,-87.748580097,"(41.889650264, -87.748580097)"
9955700,HY144584,02/08/2015 07:18:41 PM,010XX W 79TH ST,0460,BATTERY,SIMPLE,OTHER,true,false,0612,006,17,71,08B,1170880,1852478,2015,02/15/2015 12:43:39 PM,41.750672978,-87.649386188,"(41.750672978, -87.649386188)"
9955716,HY144621,02/08/2015 07:15:36 PM,005XX N SPRINGFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,1122,011,27,23,18,1150254,1903305,2015,02/15/2015 12:43:39 PM,41.890574396,-87.723648755,"(41.890574396, -87.723648755)"
9955680,HY144590,02/08/2015 07:11:58 PM,0000X W TERMINAL ST,1330,CRIMINAL TRESPASS,TO LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1653,016,41,76,26,1101811,1934379,2015,02/15/2015 12:43:39 PM,41.976653215,-87.900984463,"(41.976653215, -87.900984463)"
9955758,HY144599,02/08/2015 07:05:17 PM,061XX N MEADE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1611,016,45,10,08B,1134536,1940292,2015,02/15/2015 12:43:39 PM,41.9923627,-87.780497652,"(41.9923627, -87.780497652)"
9955674,HY144606,02/08/2015 07:00:42 PM,056XX N SPAULDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1711,017,40,13,08A,1153395,1937483,2015,02/15/2015 12:43:39 PM,41.98429962,-87.711202527,"(41.98429962, -87.711202527)"
9956921,HY145426,02/08/2015 07:00:27 PM,014XX N LUNA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,2532,025,37,25,07,1139024,1909340,2015,02/15/2015 12:43:39 PM,41.907346725,-87.764744369,"(41.907346725, -87.764744369)"
9956101,HY144963,02/08/2015 07:00:44 PM,025XX W 109TH ST,0810,THEFT,OVER $500,STREET,false,false,2212,022,19,75,06,1161215,1832221,2015,02/15/2015 12:43:39 PM,41.695289797,-87.685362225,"(41.695289797, -87.685362225)"
9955819,HY144804,02/08/2015 07:00:33 PM,073XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0835,008,18,66,14,1161276,1855836,2015,02/15/2015 12:43:39 PM,41.760091941,-87.684487142,"(41.760091941, -87.684487142)"
9956182,HY145095,02/08/2015 07:00:39 PM,048XX N RIDGEWAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1712,017,39,14,14,1150475,1931938,2015,02/15/2015 12:43:39 PM,41.96914149,-87.72208748,"(41.96914149, -87.72208748)"
9956471,HY145251,02/08/2015 07:00:33 PM,056XX S FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0824,008,14,63,14,1157976,1866779,2015,02/15/2015 12:43:39 PM,41.7901888,-87.696284677,"(41.7901888, -87.696284677)"
9956603,HY145290,02/08/2015 07:00:36 PM,001XX N DEARBORN ST,0890,THEFT,FROM BUILDING,MOVIE HOUSE/THEATER,false,false,0111,001,42,32,06,1175871,1901533,2015,02/15/2015 12:43:39 PM,41.885173922,-87.629624699,"(41.885173922, -87.629624699)"
9957129,HY145883,02/08/2015 07:00:14 PM,036XX W WRIGHTWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2524,025,35,22,05,1151757,1917004,2015,02/15/2015 12:43:39 PM,41.928136291,-87.717767929,"(41.928136291, -87.717767929)"
9955672,HY144601,02/08/2015 06:55:18 PM,113XX S ELIZABETH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,true,false,2234,022,34,75,15,1169992,1829270,2015,02/15/2015 12:43:39 PM,41.687006087,-87.653311981,"(41.687006087, -87.653311981)"
9955694,HY144600,02/08/2015 06:51:27 PM,022XX N MANGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,true,false,2515,025,37,19,14,1137733,1914166,2015,02/15/2015 12:43:39 PM,41.920613215,-87.769370285,"(41.920613215, -87.769370285)"
9955671,HY144616,02/08/2015 06:50:28 PM,104XX S MICHIGAN AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0512,005,9,49,16,1178858,1836003,2015,02/15/2015 12:43:39 PM,41.705285756,-87.620651018,"(41.705285756, -87.620651018)"
9955739,HY144559,02/08/2015 06:45:52 PM,078XX S SAGINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0421,004,7,43,08B,1195319,1853569,2015,02/15/2015 12:43:39 PM,41.753098765,-87.559795503,"(41.753098765, -87.559795503)"
9955785,HY144657,02/08/2015 06:39:46 PM,015XX S TRUMBULL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1021,010,24,29,18,1153665,1892043,2015,02/15/2015 12:43:39 PM,41.859603082,-87.711421526,"(41.859603082, -87.711421526)"
9955792,HY144658,02/08/2015 06:39:38 PM,015XX S TRUMBULL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,true,false,1021,010,24,29,15,1153665,1892043,2015,02/15/2015 12:43:39 PM,41.859603082,-87.711421526,"(41.859603082, -87.711421526)"
9956922,HY145588,02/08/2015 06:30:33 PM,025XX W FITCH AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,2411,024,50,2,26,1157830,1947308,2015,02/15/2015 12:43:39 PM,42.011170243,-87.694621619,"(42.011170243, -87.694621619)"
9959000,HY145137,02/08/2015 06:30:19 PM,052XX W ALTGELD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2515,025,31,19,14,1140791,1916088,2015,02/15/2015 12:43:39 PM,41.925831653,-87.758087037,"(41.925831653, -87.758087037)"
9955621,HY144548,02/08/2015 06:30:29 PM,001XX N STATE ST,0810,THEFT,OVER $500,OTHER,false,false,0111,001,42,32,06,1176313,1900903,2015,02/15/2015 12:43:39 PM,41.883435209,-87.628020631,"(41.883435209, -87.628020631)"
9955625,HY144555,02/08/2015 06:29:42 PM,072XX S WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0831,008,18,66,14,1157260,1856164,2015,02/15/2015 12:43:39 PM,41.761074204,-87.699197083,"(41.761074204, -87.699197083)"
9955627,HY144549,02/08/2015 06:29:46 PM,015XX W 47TH ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,0933,009,20,61,26,1166752,1873522,2015,02/15/2015 12:43:39 PM,41.808509427,-87.663912833,"(41.808509427, -87.663912833)"
9955630,HY144539,02/08/2015 06:28:14 PM,017XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0414,004,8,43,18,1188919,1852975,2015,02/15/2015 12:43:39 PM,41.751624283,-87.583267601,"(41.751624283, -87.583267601)"
9955653,HY144563,02/08/2015 06:20:51 PM,087XX S COMMERCIAL AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,true,false,0423,004,10,46,18,1197615,1847794,2015,02/15/2015 12:43:39 PM,41.73719478,-87.551574007,"(41.73719478, -87.551574007)"
9955667,HY144556,02/08/2015 06:15:18 PM,042XX W LAWRENCE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,1722,017,39,14,08A,1147486,1931528,2015,02/15/2015 12:43:39 PM,41.968074411,-87.733088664,"(41.968074411, -87.733088664)"
9955584,HY144530,02/08/2015 06:15:32 PM,001XX S LARAMIE AVE,2026,NARCOTICS,POSS: PCP,SIDEWALK,true,false,1522,015,29,25,18,1141703,1899002,2015,02/15/2015 12:43:39 PM,41.878928866,-87.755158984,"(41.878928866, -87.755158984)"
9958083,HY146552,02/08/2015 06:12:25 PM,025XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1931,019,32,7,06,1163862,1917006,2015,02/15/2015 12:43:39 PM,41.927894693,-87.673286401,"(41.927894693, -87.673286401)"
9955622,HY144541,02/08/2015 06:10:57 PM,027XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0825,008,15,66,18,1158847,1862791,2015,02/15/2015 12:43:39 PM,41.779227415,-87.693199801,"(41.779227415, -87.693199801)"
9955600,HY144537,02/08/2015 06:07:22 PM,057XX S PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0715,007,15,67,18,1165945,1866834,2015,02/15/2015 12:43:39 PM,41.790173973,-87.667062864,"(41.790173973, -87.667062864)"
9956638,HY145409,02/08/2015 06:00:29 PM,070XX S CORNELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0332,003,5,43,06,1188526,1858710,2015,02/15/2015 12:43:39 PM,41.767371025,-87.584524804,"(41.767371025, -87.584524804)"
9955647,HY144547,02/08/2015 06:00:44 PM,008XX W 69TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0733,007,6,68,18,1172024,1859064,2015,02/15/2015 12:43:39 PM,41.768720755,-87.645000924,"(41.768720755, -87.645000924)"
9955868,HY144596,02/08/2015 06:00:51 PM,011XX S LAFLIN ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,1231,,2,28,04B,,,2015,02/15/2015 12:43:39 PM,,,
9958249,HY146744,02/08/2015 06:00:12 PM,070XX N SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2411,024,50,2,14,1155106,1946296,2015,02/15/2015 12:43:39 PM,42.008448609,-87.704671712,"(42.008448609, -87.704671712)"
9955707,HY144648,02/08/2015 06:00:58 PM,008XX N KOLIN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1111,011,37,23,26,1147181,1905296,2015,02/15/2015 12:43:39 PM,41.896097281,-87.734883394,"(41.896097281, -87.734883394)"
9957059,HY145761,02/08/2015 06:00:46 PM,079XX S PAULINA ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,false,false,0611,006,21,71,02,1166346,1852248,2015,02/15/2015 12:43:39 PM,41.750139528,-87.666007477,"(41.750139528, -87.666007477)"
9957911,HY146497,02/08/2015 06:00:15 PM,047XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0931,009,12,61,06,1163777,1873432,2015,02/15/2015 12:43:39 PM,41.808325527,-87.674827013,"(41.808325527, -87.674827013)"
9962706,HY151524,02/08/2015 06:00:44 PM,047XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0821,008,14,57,14,1151124,1872951,2015,02/15/2015 12:43:39 PM,41.807262259,-87.721248221,"(41.807262259, -87.721248221)"
9955691,HY144524,02/08/2015 05:58:40 PM,034XX W 28TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1032,010,22,30,04B,1153787,1885223,2015,02/15/2015 12:43:39 PM,41.840885772,-87.711155079,"(41.840885772, -87.711155079)"
9955606,HY144536,02/08/2015 05:50:23 PM,015XX W 48TH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0933,009,20,61,18,1166650,1872855,2015,02/15/2015 12:43:39 PM,41.806681283,-87.66430599,"(41.806681283, -87.66430599)"
9955580,HY144505,02/08/2015 05:45:54 PM,052XX W QUINCY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1522,015,29,25,18,1141337,1898536,2015,02/15/2015 12:43:39 PM,41.87765686,-87.756514386,"(41.87765686, -87.756514386)"
9955892,HY144833,02/08/2015 05:43:31 PM,057XX S SHIELDS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0711,007,20,68,07,1174904,1867102,2015,02/15/2015 12:43:39 PM,41.790714173,-87.634204774,"(41.790714173, -87.634204774)"
9955587,HY144520,02/08/2015 05:38:12 PM,064XX W 63RD ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,0812,008,23,64,08B,1134685,1862095,2015,02/15/2015 12:43:39 PM,41.777776886,-87.781798216,"(41.777776886, -87.781798216)"
9955641,HY144521,02/08/2015 05:35:10 PM,027XX W 52ND ST,0330,ROBBERY,AGGRAVATED,STREET,false,false,0923,009,14,63,03,1158702,1870097,2015,02/15/2015 12:43:39 PM,41.799279048,-87.693532066,"(41.799279048, -87.693532066)"
9955799,HY144711,02/08/2015 05:30:46 PM,027XX W SUPERIOR ST,0810,THEFT,OVER $500,STREET,false,false,1221,012,26,24,06,1157784,1904914,2015,02/15/2015 12:43:39 PM,41.894839488,-87.695950968,"(41.894839488, -87.695950968)"
9957403,HY146194,02/08/2015 05:30:59 PM,026XX W EVERGREEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1423,014,26,24,08B,1158331,1908913,2015,02/15/2015 12:43:39 PM,41.905801915,-87.6938325,"(41.905801915, -87.6938325)"
9955709,HY144513,02/08/2015 05:30:47 PM,071XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,0324,003,8,43,08B,1188731,1857921,2015,02/15/2015 12:43:39 PM,41.765201042,-87.583798605,"(41.765201042, -87.583798605)"
9955611,HY144500,02/08/2015 05:27:54 PM,016XX W JONQUIL TER,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,2422,024,49,1,14,1163768,1950961,2015,02/15/2015 12:43:39 PM,42.021070489,-87.672669563,"(42.021070489, -87.672669563)"
9955658,HY144523,02/08/2015 05:20:12 PM,014XX W 51ST ST,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,true,false,0933,009,16,61,08B,1167231,1870957,2015,02/15/2015 12:43:39 PM,41.801460525,-87.662229427,"(41.801460525, -87.662229427)"
9955660,HY144538,02/08/2015 05:20:26 PM,071XX S DAMEN AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0735,007,17,67,18,1164225,1857105,2015,02/15/2015 12:43:39 PM,41.763512708,-87.67364331,"(41.763512708, -87.67364331)"
9955636,HY144531,02/08/2015 05:20:12 PM,052XX W DIVISION ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1524,015,37,25,08A,1141446,1907458,2015,02/15/2015 12:43:39 PM,41.902137902,-87.755893705,"(41.902137902, -87.755893705)"
9955632,HY144540,02/08/2015 05:15:39 PM,045XX S PRAIRIE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0215,002,3,38,08A,1178771,1874665,2015,02/15/2015 12:43:39 PM,41.811380563,-87.61979532,"(41.811380563, -87.61979532)"
9955631,HY144495,02/08/2015 05:15:35 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1833,018,42,8,06,1177376,1906134,2015,02/15/2015 12:43:39 PM,41.897765295,-87.623958464,"(41.897765295, -87.623958464)"
9956618,HY145061,02/08/2015 05:00:55 PM,075XX S SOUTH SHORE DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0421,004,7,43,05,1196023,1856218,2015,02/15/2015 12:43:39 PM,41.760350416,-87.557128085,"(41.760350416, -87.557128085)"
9955867,HY144715,02/08/2015 05:00:18 PM,0000X S KEDZIE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,OTHER,false,false,1124,011,28,27,26,1155015,1899710,2015,02/15/2015 12:43:39 PM,41.880615202,-87.706260455,"(41.880615202, -87.706260455)"
9955564,HY144503,02/08/2015 05:00:54 PM,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,false,false,0111,001,42,32,06,1176883,1901783,2015,02/15/2015 12:43:39 PM,41.885837103,-87.625900936,"(41.885837103, -87.625900936)"
9959788,HY148019,02/08/2015 05:00:52 PM,052XX N KENMORE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,false,false,2023,020,48,77,14,1168351,1934776,2015,02/15/2015 12:43:39 PM,41.976560265,-87.656275246,"(41.976560265, -87.656275246)"
9957242,HY146132,02/08/2015 05:00:53 PM,064XX S HERMITAGE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0725,007,15,67,20,1165823,1861711,2015,02/15/2015 12:43:39 PM,41.776118406,-87.667655632,"(41.776118406, -87.667655632)"
9957097,HY145864,02/08/2015 05:00:20 PM,038XX W 56TH PL,0460,BATTERY,SIMPLE,APARTMENT,false,false,0822,008,13,62,08B,1151845,1866828,2015,02/15/2015 12:43:39 PM,41.790445728,-87.718764338,"(41.790445728, -87.718764338)"
9955608,HY144515,02/08/2015 05:00:15 PM,082XX S COMMERCIAL AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0424,004,10,46,03,1197658,1851074,2015,02/15/2015 12:43:39 PM,41.746194278,-87.551307268,"(41.746194278, -87.551307268)"
