"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
1228561,0,2,0,5,8,8,0,0,0,0,0,"No",0,0.46,0.35,0,"Yes","No","Yes","Yes","No","Yes"
1228568,2,8,0,2,4,6,2,4,8,13,2,"No",0,0.99,0.97,0,"No","No","No","Yes","No","Yes"
1228784,0,2,0,10,10,10,0,0,0,0,0,"No",0,0.84,0.48,0,"No","No","Yes","Yes","No","Yes"
1229353,5,8,1,33,51,85,11,36,69,92,15,"No",0,0.98,0.98,0,"No","No","No","Yes","No","Yes"
1229722,13,8,0,294,486,678,62,164,303,450,64,"No",72,0.15,0.34,0,"No","No","No","Yes","No","Yes"
1229985,34,2,0,615,905,1195,82,281,543,770,105,"No",0,0.27,0.2,4,"No","No","No","Yes","No","Yes"
1230600,1,8,0,1,2,3,0,1,1,3,1,"No",0,1.0,0.99,0,"No","No","No","Yes","No","Yes"
1230973,230,9,0,0,100,100,35,157,294,493,16,"No",0,0.91,0.74,0,"No","No","No","Yes","No","Yes"
1231555,0,12,0,6,6,6,0,2,3,5,0,"No",0,0.82,0.79,0,"No","No","No","Yes","No","Yes"
1232035,396,2,0,1000,1000,1000,661,2634,4898,5069,64,"No",0,0.73,0.52,0,"No","No","No","Yes","No","Yes"
1232142,2,8,0,2,4,6,2,3,5,11,1,"No",0,0.79,0.66,0,"No","No","No","Yes","No","Yes"
1232251,4,8,5,23,47,71,8,31,54,66,0,"No",0,0.75,0.86,0,"No","No","No","Yes","No","Yes"
1232377,1,3,0,2,3,5,0,2,2,4,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","Yes"
1232656,0,8,0,25,25,35,1,10,20,29,13,"No",14,0.96,0.96,1,"No","No","No","Yes","No","Yes"
1233993,32,8,0,350,550,550,59,156,337,513,93,"No",0,0.19,0.25,0,"No","No","No","Yes","No","Yes"
1234114,3,12,0,11,18,24,1,7,9,16,0,"No",0,0.82,0.79,0,"No","No","No","Yes","No","Yes"
1234245,0,8,2,1,3,5,0,3,4,6,0,"No",0,0.93,0.96,0,"No","No","No","Yes","No","Yes"
1235545,-33,,0,0,0,0,50,174,270,386,44,"No",0,-99.0,-99.0,0,"No","No","Yes","No","No","Yes"
1235582,349,2,0,0,142,142,163,439,866,1246,61,"No",0,1.0,0.98,1,"No","No","No","Yes","No","Yes"
1236150,4,2,0,30,30,30,2,11,19,23,0,"No",0,0.97,0.99,0,"No","No","No","Yes","No","Yes"
1236280,0,2,0,0,0,0,0,0,0,0,0,"No",0,0.94,0.95,0,"No","No","No","Yes","No","Yes"
1236907,0,2,0,8,9,9,0,0,0,0,0,"No",0,-99.0,0.14,0,"Yes","No","No","Yes","No","Yes"
1237816,0,8,0,168,168,168,0,0,0,0,5,"No",0,0.0,0.04,0,"No","No","No","Yes","No","Yes"
1239011,7,0,0,8,18,27,2,18,31,41,1,"No",0,0.0,0.0,0,"No","No","Yes","No","No","Yes"
1239386,78,12,0,300,500,700,160,304,573,865,0,"No",0,0.96,0.86,0,"No","No","No","Yes","No","Yes"
1240547,0,8,0,31,61,85,10,27,51,85,3,"No",0,0.72,0.77,0,"No","No","No","Yes","No","Yes"
1240607,8,8,0,10,17,31,0,12,20,35,0,"No",0,0.6,0.6,0,"No","No","No","Yes","No","Yes"
1241088,0,2,0,27,32,32,0,0,0,0,0,"No",0,0.85,0.51,0,"Yes","No","Yes","Yes","No","Yes"
1242674,100,8,0,500,500,500,55,99,189,334,21,"No",0,0.97,0.95,0,"No","No","No","Yes","No","Yes"
1243183,1,8,0,16,24,32,3,15,23,36,12,"No",0,0.92,0.75,0,"No","No","No","Yes","No","Yes"
1243480,13,,0,0,0,0,0,0,0,0,4,"No",0,-99.0,-99.0,0,"No","No","No","No","No","Yes"
1243948,1,8,0,1,1,2,0,1,1,2,0,"No",0,0.79,0.66,0,"No","No","No","Yes","No","Yes"
1244019,0,2,0,111,111,111,1,4,7,15,21,"No",0,0.1,0.04,0,"Yes","No","Yes","Yes","No","Yes"
1244223,6,2,0,0,0,0,1,2,2,2,0,"No",0,0.95,0.97,0,"Yes","No","No","Yes","No","Yes"
1244801,44,8,6,175,250,350,72,160,238,349,52,"No",0,0.83,0.94,0,"No","No","No","Yes","No","Yes"
1245117,28,8,0,57,109,161,20,59,94,122,33,"No",0,0.99,0.86,0,"No","No","Yes","Yes","No","Yes"
1245157,0,4,0,1519,1791,1791,0,0,0,0,82,"No",0,0.77,0.8,0,"No","No","No","Yes","No","Yes"
1245735,7,4,1,14,30,44,5,21,38,45,5,"No",0,0.51,0.78,0,"No","No","No","Yes","No","Yes"
1245741,6,2,0,0,0,5,1,2,9,15,0,"No",0,0.98,0.97,0,"Yes","No","No","Yes","No","Yes"
1245768,3,8,0,0,0,0,0,0,0,2,0,"No",0,0.84,0.71,0,"No","No","No","Yes","No","Yes"
1246290,0,2,0,500,500,500,0,0,0,0,0,"No",0,0.64,0.8,0,"No","No","Yes","Yes","No","Yes"
1246812,3,2,0,10,20,25,4,11,21,26,0,"No",0,0.64,0.68,0,"No","No","No","Yes","No","Yes"
1247109,29,2,0,0,0,0,0,0,0,0,2,"No",0,0.81,0.41,0,"No","No","No","Yes","No","Yes"
1247659,0,8,0,100,212,276,0,0,0,0,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","Yes"
1248956,0,2,0,92260,170880,207160,1,1,1,1,0,"No",0,0.97,0.91,0,"Yes","No","Yes","Yes","No","Yes"
1249164,0,12,0,60,60,60,4,15,28,40,2,"No",0,0.76,0.53,0,"No","No","No","Yes","No","Yes"
1249400,0,8,0,9,17,23,2,11,18,31,6,"No",2,0.83,0.71,0,"No","No","No","Yes","No","Yes"
1249457,0,12,0,23,29,35,8,12,14,14,0,"No",0,0.82,0.79,0,"Yes","No","No","Yes","No","Yes"
1250253,0,8,0,12,24,36,2,10,19,29,0,"No",0,-99.0,0.0,0,"No","No","No","Yes","No","Yes"
1250406,9,2,0,48,84,120,18,91,132,139,6,"No",0,0.89,0.85,0,"No","No","No","Yes","No","Yes"
1250937,60,8,0,1000,2000,2000,115,303,590,1126,320,"No",0,0.0,0.0,10,"No","No","Yes","Yes","No","Yes"
1251181,1,8,0,21,29,37,1,7,21,29,5,"No",0,0.15,0.34,0,"No","No","No","Yes","No","Yes"
1251679,13,8,0,122,225,313,39,112,158,232,25,"No",0,0.69,0.68,0,"No","No","No","Yes","No","Yes"
1251802,39,,0,0,0,0,193,598,1289,1993,242,"No",0,-99.0,-99.0,15,"No","No","No","No","No","Yes"
1252410,0,8,0,9,15,20,2,23,23,33,1,"No",0,0.95,0.94,0,"No","No","No","Yes","No","Yes"
1253048,0,,0,3,3,3,0,0,0,0,0,"No",0,-99.0,-99.0,0,"Yes","No","Yes","No","No","Yes"
1253341,-1,12,0,99,152,219,26,78,135,184,20,"No",0,0.82,0.79,1,"No","No","No","Yes","No","Yes"
1253549,0,2,0,3,3,6,2,2,3,4,0,"No",0,0.84,0.9,0,"No","No","No","Yes","No","Yes"
1254030,0,12,0,6,9,11,1,2,6,9,0,"No",0,0.82,0.79,0,"No","No","No","Yes","No","Yes"
1254237,0,14,0,12,12,12,1,2,4,4,0,"No",0,0.47,0.39,0,"No","No","No","Yes","No","Yes"
1254256,0,8,0,1,1,1,1,1,1,1,0,"No",0,0.81,0.83,0,"No","No","Yes","Yes","No","Yes"
1254272,2,2,0,0,0,1,0,0,1,2,0,"No",0,0.96,0.91,0,"No","No","Yes","Yes","No","Yes"
1254577,20,9,0,16,40,70,3,19,54,85,13,"No",0,0.49,0.72,0,"No","No","No","Yes","No","Yes"
1255082,0,12,0,1,2,2,0,0,0,0,0,"No",0,0.82,0.79,0,"No","No","Yes","Yes","No","Yes"
1255393,0,8,0,22,22,22,7,15,23,43,0,"No",0,0.15,0.34,0,"No","No","No","Yes","No","Yes"
1257446,7,8,0,3,4,6,0,6,11,20,1,"No",0,0.2,0.16,0,"No","No","No","Yes","No","Yes"
1257523,0,2,0,24,29,29,0,9,17,21,0,"No",0,0.22,0.38,0,"Yes","No","No","No","No","Yes"
1257853,73,12,92,1586,2554,3610,544,1325,2359,3133,329,"No",64,0.69,0.68,26,"No","No","No","Yes","No","Yes"
1258259,1,,0,0,0,0,5,18,38,61,10,"No",0,-99.0,-99.0,1,"No","No","No","No","No","Yes"
1258702,10,8,0,0,12,12,0,3,5,11,1,"No",0,0.5,0.37,0,"No","No","No","Yes","No","Yes"
1259131,0,2,8,36,52,68,16,32,32,32,0,"No",0,1.0,1.0,0,"No","No","No","Yes","No","Yes"
1259574,-1,8,5,70,91,126,6,24,51,88,36,"No",0,0.0,0.27,1,"No","No","No","Yes","No","Yes"
1260494,4,2,0,10,20,30,1,3,9,23,0,"No",0,0.92,0.91,0,"No","No","No","Yes","No","Yes"
1260606,1,12,0,17,30,43,5,17,28,39,0,"No",0,0.86,0.86,0,"No","No","No","Yes","No","Yes"
1260820,3,8,0,0,0,0,1,18,28,41,1,"No",0,0.72,0.9,0,"No","No","No","Yes","No","Yes"
1262581,1,2,0,1,2,3,0,2,2,3,0,"No",0,0.46,0.35,0,"No","No","No","Yes","No","Yes"
1262631,207,4,73,1047,1959,2775,326,797,1057,1058,135,"No",84,0.62,0.73,0,"No","No","No","Yes","No","Yes"
1262856,0,2,0,29,53,63,0,0,0,0,0,"No",18,0.7,0.75,0,"Yes","No","Yes","Yes","No","Yes"
1263742,0,2,0,30,40,70,14,25,58,91,0,"No",0,0.88,0.9,0,"No","No","No","Yes","No","Yes"
1264125,594,8,0,1200,1200,1200,0,0,3,3,2,"No",0,0.5,0.8,0,"No","No","No","Yes","No","Yes"
1264644,0,2,0,2,2,2,0,0,0,0,0,"No",0,0.82,0.79,0,"Yes","No","No","Yes","No","Yes"
1264691,11,8,0,10,20,30,2,9,21,30,6,"No",0,0.99,0.99,0,"No","No","No","Yes","No","Yes"
1264713,3,9,0,12,22,33,3,15,41,52,0,"No",0,0.69,0.68,0,"No","No","No","Yes","No","Yes"
1265681,0,8,0,15,15,15,0,3,7,12,1,"No",0,0.06,0.5,0,"No","No","No","Yes","No","Yes"
1265706,2,8,0,2,4,5,0,2,2,6,0,"No",0,0.79,0.89,0,"No","No","Yes","Yes","No","Yes"
1266510,0,8,0,30,50,60,10,38,54,68,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","Yes"
1266535,3,2,0,0,0,0,2,4,6,6,2,"No",0,0.97,0.98,0,"Yes","No","Yes","Yes","No","Yes"
1266963,3,8,0,22,30,41,8,25,43,61,2,"No",0,0.79,0.42,1,"No","No","No","Yes","No","Yes"
1267171,2,8,0,0,0,0,3,3,3,3,1,"No",0,0.42,0.41,0,"No","No","No","Yes","No","Yes"
1267267,6,8,10,50,50,50,16,55,98,131,32,"No",0,1.0,0.94,0,"No","No","No","Yes","No","Yes"
1267662,0,8,0,18,29,42,11,17,28,40,17,"No",0,0.46,0.35,0,"No","No","No","Yes","No","Yes"
1268049,0,8,0,17,21,28,0,3,10,18,0,"No",0,0.43,0.46,0,"No","No","No","Yes","No","Yes"
1268472,1,9,0,8,10,13,1,2,6,14,0,"No",0,0.69,0.68,0,"No","No","No","Yes","No","Yes"
1269069,2,2,0,1,3,4,0,0,2,5,0,"No",0,0.78,0.82,0,"No","No","No","Yes","No","Yes"
1269250,-38,15,0,128,128,155,22,35,59,108,18,"No",0,0.06,0.09,38,"No","No","No","Yes","No","Yes"
1269436,21,8,0,48,96,96,10,38,61,93,1,"No",0,0.0,0.33,0,"No","No","No","Yes","No","Yes"
1269491,163,8,0,0,150,150,14,50,115,187,28,"No",0,0.54,0.22,0,"No","No","Yes","Yes","No","Yes"
1269804,1,8,0,0,0,1,1,1,1,1,0,"No",0,0.78,0.82,0,"No","No","No","Yes","No","Yes"
1270292,0,12,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.79,0,"No","No","Yes","Yes","No","Yes"
1270775,2,2,0,0,0,0,0,0,1,1,0,"No",0,0.91,0.82,0,"Yes","No","No","Yes","No","Yes"
1270881,0,9,0,4,4,4,0,1,1,2,1,"No",1,0.69,0.68,0,"No","No","Yes","Yes","No","Yes"
1271094,0,2,0,7,9,9,1,5,6,7,0,"No",1,0.36,0.16,0,"Yes","No","Yes","No","No","Yes"
1271149,0,2,0,4,6,10,2,3,7,8,2,"No",0,0.81,0.88,0,"No","No","No","Yes","No","Yes"
1272445,1,2,0,2,4,6,3,4,9,11,0,"No",0,0.78,0.82,0,"No","No","No","Yes","No","Yes"
1272506,6,8,0,4,7,10,5,12,25,45,2,"No",0,0.98,0.96,0,"No","No","No","Yes","No","Yes"
1272961,0,2,0,44,66,88,9,26,40,52,4,"No",22,0.2,0.33,0,"No","No","No","Yes","No","Yes"
1272984,1,,0,0,1,1,1,1,2,3,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","Yes"
1273258,-3,8,0,746,1322,1826,120,441,1060,1817,131,"No",36,0.25,0.39,3,"No","No","No","Yes","No","Yes"
1273972,0,2,0,48,72,96,25,65,105,130,0,"No",0,0.88,0.92,0,"No","No","No","Yes","No","Yes"
1274638,4,3,22,155,265,373,46,122,222,242,27,"No",13,0.5,0.39,1,"No","No","No","Yes","No","Yes"
1274733,0,8,0,3,4,5,1,3,4,4,1,"No",0,0.96,0.97,0,"No","No","No","Yes","No","Yes"
1274785,5,2,0,7,21,28,6,10,16,19,0,"No",0,0.93,0.89,0,"No","No","No","Yes","No","Yes"
1274894,34,11,0,14,41,95,7,24,69,89,4,"No",0,0.88,0.74,0,"No","No","No","Yes","No","Yes"
1275379,0,8,0,48,95,95,0,0,0,0,11,"No",0,0.68,0.38,0,"Yes","No","Yes","No","No","Yes"
1275387,3,12,0,4,6,8,0,5,10,12,2,"No",0,0.62,0.73,0,"No","No","Yes","Yes","No","Yes"
1275618,9,2,0,12,36,56,7,26,44,68,0,"No",0,0.78,0.82,0,"No","No","No","Yes","No","Yes"
1276612,0,8,2,0,3,3,0,9,13,16,0,"No",0,0.78,0.88,0,"No","No","No","Yes","No","Yes"
1277792,0,8,0,115,195,195,0,0,0,0,20,"No",0,0.99,0.98,0,"Yes","No","No","Yes","No","Yes"
1278287,-1,8,0,2,2,2,1,2,2,2,0,"No",0,0.96,0.96,1,"No","No","No","Yes","No","Yes"
1279372,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","Yes"
1279510,1,8,2,11,19,27,6,7,14,26,0,"No",0,0.63,0.64,0,"No","No","Yes","Yes","No","Yes"
1279673,25,2,0,568,1032,1536,92,256,425,432,0,"No",48,0.82,0.83,0,"Yes","No","No","Yes","No","Yes"
1280090,0,2,0,15,15,15,3,7,14,16,0,"No",0,0.77,0.91,0,"No","No","No","Yes","No","Yes"
1280786,6,2,0,4,4,4,3,6,6,6,0,"No",0,0.33,0.25,0,"Yes","No","No","Yes","No","Yes"
1281447,2,9,0,4,14,30,5,9,27,35,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","Yes"
1282268,0,8,0,10,15,21,0,5,11,16,0,"No",0,0.48,0.53,0,"No","No","No","Yes","No","Yes"
1282752,1,12,0,8,11,14,1,3,8,10,0,"No",8,0.64,0.69,0,"No","No","No","Yes","No","Yes"
1283005,9,8,1,19,47,75,14,28,50,73,0,"No",0,0.98,0.95,0,"No","No","No","Yes","No","Yes"
1283044,1,12,0,6,7,10,1,4,6,8,0,"No",0,0.82,0.79,0,"No","No","No","Yes","No","Yes"
1283051,9,12,0,30,62,86,13,31,50,75,0,"No",0,0.96,0.91,0,"No","No","No","Yes","No","Yes"
1284348,0,8,0,3200,3200,3200,0,0,0,0,6,"No",0,0.0,0.0,0,"No","No","No","Yes","No","Yes"
1284873,22,2,0,0,60,60,2,12,24,38,0,"No",0,0.97,0.97,0,"No","No","Yes","Yes","No","Yes"
1287094,0,2,0,10,10,10,0,0,0,0,0,"No",0,0.48,0.53,0,"Yes","No","Yes","Yes","No","Yes"
1288464,21,0,2,36,72,108,14,41,73,94,5,"No",0,0.0,0.0,0,"No","No","No","No","No","Yes"
1288715,0,8,0,1,1,1,1,1,1,2,1,"No",0,0.96,0.97,0,"No","No","Yes","Yes","No","Yes"
1288868,0,2,0,22,37,57,0,0,0,0,0,"No",0,0.78,0.82,0,"No","No","Yes","Yes","No","Yes"
1289428,23,0,12,81,161,238,11,63,129,184,0,"No",0,0.91,0.82,0,"No","No","No","No","No","Yes"
1290188,7,12,0,10,24,31,5,11,22,35,0,"No",0,0.64,0.69,0,"No","No","No","Yes","No","Yes"
1290561,1,12,0,12,18,24,1,2,10,12,0,"No",0,0.07,0.27,0,"No","No","No","Yes","No","Yes"
1291299,-2,8,0,9,9,11,0,0,4,10,2,"No",0,0.81,0.83,2,"No","No","No","Yes","No","Yes"
1291371,0,8,0,3,5,7,0,3,3,4,0,"No",0,0.79,0.86,0,"No","No","No","Yes","No","Yes"
1291884,6,2,0,138,198,246,10,43,83,141,0,"No",72,-99.0,-99.0,0,"No","No","No","Yes","No","Yes"
1292295,9,2,0,42,84,126,6,21,62,105,0,"No",0,1.0,0.99,0,"No","No","No","Yes","No","Yes"
1292320,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","Yes"
1292450,8,12,0,6,6,12,4,5,14,17,1,"No",0,0.9,0.95,0,"No","No","No","Yes","No","Yes"
1292571,0,2,0,5,8,8,0,1,1,1,1,"No",0,0.62,0.69,0,"Yes","No","Yes","Yes","No","Yes"
1292901,11,8,0,9,21,29,2,10,22,40,2,"No",0,0.96,0.97,0,"No","No","No","Yes","No","Yes"
1293596,0,,0,177,249,315,15,55,178,583,0,"No",0,-99.0,-99.0,0,"Yes","No","No","No","No","Yes"
1293931,0,9,0,6,8,9,1,1,4,10,2,"No",0,0.69,0.68,0,"No","No","Yes","Yes","No","Yes"
1294223,3,2,0,5,8,14,3,5,9,15,2,"No",0,1.0,0.99,0,"No","No","No","Yes","No","Yes"
1294485,0,2,0,3,3,3,0,0,0,0,0,"No",0,0.0,0.0,0,"Yes","No","Yes","Yes","No","Yes"
1294552,0,8,0,123,172,221,0,86,147,221,0,"No",0,0.77,0.78,0,"Yes","No","No","Yes","No","Yes"
1294729,9,8,0,34,34,34,4,9,24,35,0,"No",0,0.97,0.95,0,"No","No","Yes","Yes","No","Yes"
1295026,55,2,0,0,0,0,0,1,1,1,2,"No",0,1.0,0.98,0,"No","No","No","Yes","No","Yes"
1295454,18,8,0,18,36,36,5,13,24,34,2,"No",0,0.59,0.39,0,"No","No","No","Yes","No","Yes"
1295628,8,2,0,50,50,50,17,40,48,50,1,"No",0,-99.0,0.0,0,"Yes","No","No","Yes","No","Yes"
1295683,1,8,0,6,13,15,0,4,7,10,1,"No",0,1.0,0.81,0,"No","No","No","Yes","No","Yes"
1296312,1,9,0,0,1,1,1,1,1,2,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","Yes"
1296808,3,4,0,1,4,6,0,2,4,7,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","Yes"
1296950,3,14,0,291,453,608,35,144,297,483,60,"No",9,0.43,0.48,3,"No","No","No","Yes","No","Yes"
1297190,0,4,0,0,0,0,0,0,0,0,0,"No",0,0.77,0.8,0,"No","No","No","Yes","No","Yes"
1298479,1,8,0,11,17,29,5,14,26,41,0,"No",0,0.79,0.66,0,"No","No","No","Yes","No","Yes"
1298707,0,9,0,6,6,6,0,2,2,4,0,"No",0,0.91,0.74,0,"No","No","No","Yes","No","Yes"
1298925,100,8,20,55,110,200,37,166,191,231,26,"No",0,0.89,0.93,0,"No","No","Yes","Yes","No","Yes"
1299011,-6,12,0,32,32,32,1,6,8,8,0,"No",0,0.0,0.02,6,"No","No","No","Yes","No","Yes"
1299734,2,8,0,45,73,101,6,25,58,95,0,"No",0,0.46,0.35,0,"No","No","No","Yes","No","Yes"
1300579,0,8,0,0,0,0,0,0,3,3,0,"No",0,0.0,0.0,0,"No","No","No","Yes","No","Yes"
1300861,10,4,0,40,60,80,18,37,82,109,0,"No",0,0.82,0.79,0,"No","No","No","Yes","No","Yes"
1302613,436,8,1432,9552,16464,23460,2877,7635,12222,16919,2112,"No",0,0.0,0.0,20,"No","No","Yes","Yes","No","Yes"
1303535,13,8,10,20,40,70,9,31,56,68,7,"No",0,0.66,0.85,0,"No","No","No","Yes","No","Yes"
1305795,2,0,0,3,7,12,2,6,9,13,2,"No",0,0.0,0.0,0,"No","No","Yes","No","No","Yes"
1306135,2,8,0,0,0,0,9,10,14,16,0,"No",0,0.94,0.97,0,"No","No","No","Yes","No","Yes"
1306256,0,2,0,6,9,9,0,0,0,0,0,"No",0,1.0,0.99,0,"Yes","No","No","Yes","No","Yes"
1306460,3,2,0,0,8,8,0,1,2,3,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","Yes"
1306573,17,8,0,0,5,5,0,2,9,22,0,"No",0,1.0,1.0,0,"No","No","No","Yes","No","Yes"
1306739,15,8,0,0,0,0,9,25,41,62,17,"No",0,0.5,0.63,0,"No","No","No","Yes","No","Yes"
1308318,0,8,0,3,3,4,0,1,2,4,1,"No",0,0.17,0.34,0,"No","No","No","Yes","No","Yes"
1310117,1,9,0,12,18,24,2,7,11,19,2,"No",0,0.69,0.68,0,"No","No","No","Yes","No","Yes"
1310159,12,2,0,20,40,80,6,20,50,71,11,"No",0,0.99,0.99,0,"No","No","No","Yes","No","Yes"
1310273,4,9,0,20,40,50,7,13,19,27,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","Yes"
1310300,0,2,0,11,17,19,0,0,0,0,0,"No",0,0.5,0.34,0,"No","No","No","Yes","No","Yes"
1310314,0,8,0,4,4,4,0,4,4,4,0,"No",2,0.0,0.22,0,"No","No","No","Yes","No","Yes"
1310959,1,8,0,1,1,2,1,2,2,2,1,"No",0,0.81,0.83,0,"No","No","No","Yes","No","Yes"
1311641,7,4,0,0,0,0,20,54,110,154,0,"No",0,0.77,0.8,0,"No","No","No","Yes","No","Yes"
1312414,0,10,0,6,9,12,0,4,6,7,2,"No",0,0.89,0.9,0,"No","No","No","Yes","No","Yes"
1312688,4,8,0,10,10,10,1,5,6,6,1,"No",0,1.0,0.94,0,"No","No","No","Yes","No","Yes"
1312990,9,16,0,54,76,106,8,34,59,82,17,"No",0,0.99,0.99,0,"No","No","No","Yes","No","Yes"
1312991,1,12,0,61,86,122,20,51,89,111,18,"No",0,0.82,0.79,0,"No","No","No","Yes","No","Yes"
1313966,0,5,0,16,16,16,1,1,1,1,0,"No",0,0.64,0.67,0,"Yes","No","Yes","Yes","No","Yes"
1314315,6,8,0,8,17,26,4,12,19,35,1,"No",0,0.98,0.99,0,"No","No","No","Yes","No","Yes"
1315515,10,2,0,5,20,30,5,18,45,62,0,"No",0,0.78,0.82,0,"No","No","No","Yes","No","Yes"
1315776,1,8,0,3,7,9,0,4,6,9,8,"No",0,0.99,0.99,0,"No","No","No","Yes","No","Yes"
1315834,39,3,0,36,90,144,20,68,108,162,0,"No",0,0.94,0.91,0,"No","No","No","Yes","No","Yes"
1315920,0,8,0,3,5,7,0,3,3,3,1,"No",0,0.89,0.88,0,"No","No","No","Yes","No","Yes"
1316546,117,8,0,100,250,450,67,189,389,4216,25,"No",0,0.82,0.92,0,"No","No","No","Yes","No","Yes"
1316804,0,8,0,6,6,8,0,0,0,0,0,"No",0,0.78,0.82,0,"No","No","No","Yes","No","Yes"
1317703,0,2,0,120,180,240,0,0,1,1,0,"No",80,0.82,0.83,0,"Yes","No","No","Yes","No","Yes"
1317908,21,2,0,11,11,11,10,10,10,10,0,"No",0,0.91,0.9,0,"Yes","No","No","Yes","No","Yes"
1317982,12,2,0,12,12,12,7,15,18,18,0,"No",1,0.26,0.32,0,"Yes","No","No","Yes","No","Yes"
1318216,10,8,0,0,8,12,1,22,27,34,1,"No",0,0.95,0.97,0,"No","No","No","Yes","No","Yes"
1318421,0,8,0,7,7,11,3,8,11,16,1,"No",0,0.74,0.7,0,"No","No","No","Yes","No","Yes"
1318525,41,8,0,256,384,448,24,108,196,368,54,"No",0,0.0,0.0,1,"No","No","No","Yes","No","Yes"
1319352,2,8,0,45,75,105,15,30,59,86,5,"No",0,0.75,0.74,0,"No","No","No","Yes","No","Yes"
1319944,0,2,0,11,11,11,0,0,0,0,1,"No",0,0.97,0.99,0,"Yes","No","No","Yes","No","Yes"
1320097,10,8,0,64,64,64,6,14,36,45,0,"No",0,0.0,0.0,0,"No","No","No","Yes","No","Yes"
1320566,5,8,0,18,36,51,7,23,46,65,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","Yes"
1320639,2,8,1,39,75,117,10,40,74,117,0,"No",0,0.92,0.91,0,"No","No","No","Yes","No","Yes"
1321566,0,2,0,1017,1647,1842,0,0,0,0,86,"No",0,0.79,0.66,0,"Yes","No","No","Yes","No","Yes"
1322432,7,2,0,22,49,67,7,20,33,59,0,"No",0,0.99,0.97,0,"No","No","No","Yes","No","Yes"
1322627,0,2,0,72,108,108,0,0,0,0,5,"No",0,0.59,0.49,0,"Yes","No","No","No","No","Yes"
1323320,0,2,0,12,12,15,0,5,9,9,1,"No",0,0.66,0.72,0,"Yes","No","Yes","Yes","No","Yes"
1323614,5,8,0,5,8,14,6,10,16,25,0,"No",0,0.9,0.88,0,"No","No","No","Yes","No","Yes"
1324354,5,2,0,0,25,25,0,2,4,6,2,"No",0,0.98,0.97,0,"No","No","No","Yes","No","Yes"
1324386,12,2,5,7,12,18,7,17,19,19,2,"No",0,1.0,0.91,0,"Yes","No","Yes","Yes","No","Yes"
1325341,0,2,0,12,27,27,0,0,0,0,1,"No",0,0.81,0.88,0,"No","No","Yes","Yes","No","Yes"
1326480,0,9,0,8,8,8,0,1,5,5,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","Yes"
1326792,0,8,0,1,2,2,0,1,2,2,0,"No",0,0.42,0.46,0,"No","No","Yes","Yes","No","Yes"
1327012,0,2,0,164,279,435,0,0,0,0,18,"No",0,0.5,0.39,0,"No","No","Yes","Yes","No","Yes"
1327762,1,8,1,11,11,17,2,10,15,18,3,"No",0,0.79,0.66,0,"No","No","No","Yes","No","Yes"
1328903,35,2,0,0,0,0,0,8,8,8,2,"No",0,0.45,0.69,0,"Yes","No","No","Yes","No","Yes"
1329078,0,8,0,5,5,8,0,0,3,5,2,"No",0,0.74,0.76,0,"No","No","No","Yes","No","Yes"
1329189,7,4,0,7,12,15,4,9,14,19,0,"No",0,0.77,0.8,0,"No","No","No","Yes","No","Yes"
1329346,19,8,0,0,0,12,2,7,19,33,1,"No",0,0.5,0.37,0,"No","No","No","Yes","No","Yes"
1329825,8,2,63,602,1008,1437,325,608,987,1273,177,"No",0,0.3,0.32,16,"No","No","Yes","Yes","No","Yes"
1330934,0,8,0,15,15,20,0,4,14,19,0,"Yes",0,0.0,0.0,0,"No","No","No","Yes","No","Yes"
1331213,1,8,0,12,26,40,5,14,22,40,2,"No",0,0.94,0.91,0,"No","No","No","Yes","No","Yes"
1331770,0,2,0,5,6,6,0,0,0,0,1,"No",0,0.63,0.45,0,"No","No","Yes","Yes","No","Yes"
1331792,3,12,0,18,24,30,7,18,28,39,0,"No",0,0.98,0.98,0,"No","No","Yes","Yes","No","Yes"
1332002,0,2,0,8,13,18,0,0,1,1,0,"No",0,0.78,0.82,0,"No","No","Yes","Yes","No","Yes"
1332878,6,2,0,0,5,5,2,5,6,9,0,"No",0,0.31,0.34,0,"No","No","No","Yes","No","Yes"
