x,y
-0.54,-1.395
-0.525,-1.395
-0.51,-1.395
-0.495,-1.395
-0.48,-1.395
-0.465,-1.395
-0.45,-1.395
-0.435,-1.395
-0.42,-1.395
-0.405,-1.395
-0.39,-1.395
-0.375,-1.395
-0.36,-1.395
-0.345,-1.395
-0.33,-1.395
-0.315,-1.395
-0.3,-1.395
-0.285,-1.395
-0.27,-1.395
-0.255,-1.395
-0.24,-1.395
-0.225,-1.395
-0.21,-1.395
-0.195,-1.395
-0.18,-1.395
-0.165,-1.395
-0.15,-1.395
-0.135,-1.395
-0.12,-1.395
-0.105,-1.395
-0.09,-1.395
-0.075,-1.395
-0.06,-1.395
-0.045,-1.395
-0.03,-1.395
-0.015,-1.395
0,-1.395
0.015,-1.395
0.03,-1.395
0.045,-1.395
0.06,-1.395
0.075,-1.395
0.09,-1.395
0.105,-1.395
0.12,-1.395
0.135,-1.395
0.15,-1.395
0.165,-1.395
0.18,-1.395
0.195,-1.395
0.21,-1.395
0.225,-1.395
0.24,-1.395
0.255,-1.395
0.27,-1.395
0.285,-1.395
0.3,-1.395
0.315,-1.395
0.33,-1.395
0.345,-1.395
0.36,-1.395
0.375,-1.395
0.39,-1.395
0.405,-1.395
0.42,-1.395
0.435,-1.395
0.45,-1.395
0.465,-1.395
0.48,-1.395
0.495,-1.395
0.51,-1.395
0.525,-1.395
0.54,-1.395
0.555,-1.395
0.57,-1.395
0.585,-1.395
0.6,-1.395
0.615,-1.395
0.63,-1.395
0.645,-1.395
0.66,-1.395
0.675,-1.395
0.69,-1.395
0.705,-1.395
0.72,-1.395
0.735,-1.395
0.75,-1.395
0.765,-1.395
0.78,-1.395
0.795,-1.395
0.81,-1.395
0.825,-1.395
0.84,-1.395
0.855,-1.395
0.87,-1.395
0.885,-1.395
0.9,-1.395
0.915,-1.395
0.93,-1.395
0.945,-1.395
0.96,-1.395
0.975,-1.395
0.99,-1.395
1.005,-1.395
1.02,-1.395
1.035,-1.395
1.05,-1.395
1.065,-1.395
1.08,-1.395
1.095,-1.395
1.11,-1.395
1.125,-1.395
1.14,-1.395
1.155,-1.395
1.17,-1.395
1.185,-1.395
1.2,-1.395
1.215,-1.395
1.23,-1.395
1.245,-1.395
1.26,-1.395
1.275,-1.395
1.29,-1.395
1.305,-1.395
1.32,-1.395
1.335,-1.395
1.35,-1.395
1.365,-1.395
1.38,-1.395
1.395,-1.395
1.41,-1.395
1.425,-1.395
1.44,-1.395
1.455,-1.395
1.47,-1.395
1.485,-1.395
1.5,-1.395
-1.5,-1.38
-1.485,-1.38
-1.47,-1.38
-1.455,-1.38
-1.44,-1.38
-1.425,-1.38
-1.41,-1.38
-1.395,-1.38
-1.38,-1.38
-1.365,-1.38
-1.35,-1.38
-1.335,-1.38
-1.32,-1.38
-1.305,-1.38
-1.29,-1.38
-1.275,-1.38
-1.26,-1.38
-1.245,-1.38
-1.23,-1.38
-1.215,-1.38
-1.2,-1.38
-1.185,-1.38
-1.17,-1.38
-1.155,-1.38
-1.14,-1.38
-1.125,-1.38
-1.11,-1.38
-1.095,-1.38
-1.08,-1.38
-1.065,-1.38
-1.05,-1.38
-1.035,-1.38
-1.02,-1.38
-1.005,-1.38
-0.99,-1.38
-0.975,-1.38
-0.96,-1.38
-0.945,-1.38
-0.93,-1.38
-0.915,-1.38
-0.9,-1.38
-0.885,-1.38
-0.87,-1.38
-0.855,-1.38
-0.84,-1.38
-0.825,-1.38
-0.81,-1.38
-0.795,-1.38
-0.78,-1.38
-0.765,-1.38
-0.75,-1.38
-0.735,-1.38
-0.72,-1.38
-0.705,-1.38
-0.69,-1.38
-0.675,-1.38
-0.66,-1.38
-0.645,-1.38
-0.63,-1.38
-0.615,-1.38
-0.6,-1.38
-0.585,-1.38
-0.57,-1.38
-0.555,-1.38
-0.54,-1.38
-0.525,-1.38
-0.51,-1.38
-0.495,-1.38
-0.48,-1.38
-0.465,-1.38
-0.45,-1.38
-0.435,-1.38
-0.42,-1.38
-0.405,-1.38
-0.39,-1.38
-0.375,-1.38
-0.36,-1.38
-0.345,-1.38
-0.33,-1.38
-0.315,-1.38
-0.3,-1.38
-0.285,-1.38
-0.27,-1.38
-0.255,-1.38
-0.24,-1.38
-0.225,-1.38
-0.21,-1.38
-0.195,-1.38
-0.18,-1.38
-0.165,-1.38
-0.15,-1.38
-0.135,-1.38
-0.12,-1.38
-0.105,-1.38
-0.09,-1.38
-0.075,-1.38
-0.06,-1.38
-0.045,-1.38
-0.03,-1.38
-0.015,-1.38
0,-1.38
0.015,-1.38
0.03,-1.38
0.045,-1.38
0.06,-1.38
0.075,-1.38
0.09,-1.38
0.105,-1.38
0.12,-1.38
0.135,-1.38
0.15,-1.38
0.165,-1.38
0.18,-1.38
0.195,-1.38
0.21,-1.38
0.225,-1.38
0.24,-1.38
0.255,-1.38
0.27,-1.38
0.285,-1.38
0.3,-1.38
0.315,-1.38
0.33,-1.38
0.345,-1.38
0.36,-1.38
0.375,-1.38
0.39,-1.38
0.405,-1.38
0.42,-1.38
0.435,-1.38
0.45,-1.38
0.465,-1.38
0.48,-1.38
0.495,-1.38
0.51,-1.38
0.525,-1.38
0.54,-1.38
0.555,-1.38
0.57,-1.38
0.585,-1.38
0.6,-1.38
0.615,-1.38
0.63,-1.38
0.645,-1.38
0.66,-1.38
0.675,-1.38
0.69,-1.38
0.705,-1.38
0.72,-1.38
0.735,-1.38
0.75,-1.38
0.765,-1.38
0.78,-1.38
0.795,-1.38
0.81,-1.38
0.825,-1.38
0.84,-1.38
0.855,-1.38
0.87,-1.38
0.885,-1.38
0.9,-1.38
0.915,-1.38
0.93,-1.38
0.945,-1.38
0.96,-1.38
0.975,-1.38
0.99,-1.38
1.005,-1.38
1.02,-1.38
1.035,-1.38
1.05,-1.38
1.065,-1.38
1.08,-1.38
1.095,-1.38
1.11,-1.38
1.125,-1.38
1.14,-1.38
1.155,-1.38
1.17,-1.38
1.185,-1.38
1.2,-1.38
1.215,-1.38
1.23,-1.38
1.245,-1.38
1.26,-1.38
1.275,-1.38
1.29,-1.38
1.305,-1.38
1.32,-1.38
1.335,-1.38
1.35,-1.38
1.365,-1.38
1.38,-1.38
1.395,-1.38
1.41,-1.38
1.425,-1.38
1.44,-1.38
1.455,-1.38
1.47,-1.38
1.485,-1.38
1.5,-1.38
-1.5,-1.365
-1.485,-1.365
-1.47,-1.365
-1.455,-1.365
-1.44,-1.365
-1.425,-1.365
-1.41,-1.365
-1.395,-1.365
-1.38,-1.365
-1.365,-1.365
-1.35,-1.365
-1.335,-1.365
-1.32,-1.365
-1.305,-1.365
-1.29,-1.365
-1.275,-1.365
-1.26,-1.365
-1.245,-1.365
-1.23,-1.365
-1.215,-1.365
-1.2,-1.365
-1.185,-1.365
-1.17,-1.365
-1.155,-1.365
-1.14,-1.365
-1.125,-1.365
-1.11,-1.365
-1.095,-1.365
-1.08,-1.365
-1.065,-1.365
-1.05,-1.365
-1.035,-1.365
-1.02,-1.365
-1.005,-1.365
-0.99,-1.365
-0.975,-1.365
-0.96,-1.365
-0.945,-1.365
-0.93,-1.365
-0.915,-1.365
-0.9,-1.365
-0.885,-1.365
-0.87,-1.365
-0.855,-1.365
-0.84,-1.365
-0.825,-1.365
-0.81,-1.365
-0.795,-1.365
-0.78,-1.365
-0.765,-1.365
-0.75,-1.365
-0.735,-1.365
-0.72,-1.365
-0.705,-1.365
-0.69,-1.365
-0.675,-1.365
-0.66,-1.365
-0.645,-1.365
-0.63,-1.365
-0.615,-1.365
-0.6,-1.365
-0.585,-1.365
-0.57,-1.365
-0.555,-1.365
-0.54,-1.365
-0.525,-1.365
-0.51,-1.365
-0.495,-1.365
-0.48,-1.365
-0.465,-1.365
-0.45,-1.365
-0.435,-1.365
-0.42,-1.365
-0.405,-1.365
-0.39,-1.365
-0.375,-1.365
-0.36,-1.365
-0.345,-1.365
-0.33,-1.365
-0.315,-1.365
-0.3,-1.365
-0.285,-1.365
-0.27,-1.365
-0.255,-1.365
-0.24,-1.365
-0.225,-1.365
-0.21,-1.365
-0.195,-1.365
-0.18,-1.365
-0.165,-1.365
-0.15,-1.365
-0.135,-1.365
-0.12,-1.365
-0.105,-1.365
-0.09,-1.365
-0.075,-1.365
-0.06,-1.365
-0.045,-1.365
-0.03,-1.365
-0.015,-1.365
0,-1.365
0.015,-1.365
0.03,-1.365
0.045,-1.365
0.06,-1.365
0.075,-1.365
0.09,-1.365
0.105,-1.365
0.12,-1.365
0.135,-1.365
0.15,-1.365
0.165,-1.365
0.18,-1.365
0.195,-1.365
0.21,-1.365
0.225,-1.365
0.24,-1.365
0.255,-1.365
0.27,-1.365
0.285,-1.365
0.3,-1.365
0.315,-1.365
0.33,-1.365
0.345,-1.365
0.36,-1.365
0.375,-1.365
0.39,-1.365
0.405,-1.365
0.42,-1.365
0.435,-1.365
0.45,-1.365
0.465,-1.365
0.48,-1.365
0.495,-1.365
0.51,-1.365
0.525,-1.365
0.54,-1.365
0.555,-1.365
0.57,-1.365
0.585,-1.365
0.6,-1.365
0.615,-1.365
0.63,-1.365
0.645,-1.365
0.66,-1.365
0.675,-1.365
0.69,-1.365
0.705,-1.365
0.72,-1.365
0.735,-1.365
0.75,-1.365
0.765,-1.365
0.78,-1.365
0.795,-1.365
0.81,-1.365
0.825,-1.365
0.84,-1.365
0.855,-1.365
0.87,-1.365
0.885,-1.365
0.9,-1.365
0.915,-1.365
0.93,-1.365
0.945,-1.365
0.96,-1.365
0.975,-1.365
0.99,-1.365
1.005,-1.365
1.02,-1.365
1.035,-1.365
1.05,-1.365
1.065,-1.365
1.08,-1.365
1.095,-1.365
1.11,-1.365
1.125,-1.365
1.14,-1.365
1.155,-1.365
1.17,-1.365
1.185,-1.365
1.2,-1.365
1.215,-1.365
1.23,-1.365
1.245,-1.365
1.26,-1.365
1.275,-1.365
1.29,-1.365
1.305,-1.365
1.32,-1.365
1.335,-1.365
1.35,-1.365
1.365,-1.365
1.38,-1.365
1.395,-1.365
1.41,-1.365
1.425,-1.365
1.44,-1.365
1.455,-1.365
1.47,-1.365
1.485,-1.365
1.5,-1.365
-1.5,-1.35
-1.485,-1.35
-1.47,-1.35
-1.455,-1.35
-1.44,-1.35
-1.425,-1.35
-1.41,-1.35
-1.395,-1.35
-1.38,-1.35
-1.365,-1.35
-1.35,-1.35
-1.335,-1.35
-1.32,-1.35
-1.305,-1.35
-1.29,-1.35
-1.275,-1.35
-1.26,-1.35
-1.245,-1.35
-1.23,-1.35
-1.215,-1.35
-1.2,-1.35
-1.185,-1.35
-1.17,-1.35
-1.155,-1.35
-1.14,-1.35
-1.125,-1.35
-1.11,-1.35
-1.095,-1.35
-1.08,-1.35
-1.065,-1.35
-1.05,-1.35
-1.035,-1.35
-1.02,-1.35
-1.005,-1.35
-0.99,-1.35
-0.975,-1.35
-0.96,-1.35
-0.945,-1.35
-0.93,-1.35
-0.915,-1.35
-0.9,-1.35
-0.885,-1.35
-0.87,-1.35
-0.855,-1.35
-0.84,-1.35
-0.825,-1.35
-0.81,-1.35
-0.795,-1.35
-0.78,-1.35
-0.765,-1.35
-0.75,-1.35
-0.735,-1.35
-0.72,-1.35
-0.705,-1.35
-0.69,-1.35
-0.675,-1.35
-0.66,-1.35
-0.645,-1.35
-0.63,-1.35
-0.615,-1.35
-0.6,-1.35
-0.585,-1.35
-0.57,-1.35
-0.555,-1.35
-0.54,-1.35
-0.525,-1.35
-0.51,-1.35
-0.495,-1.35
-0.48,-1.35
-0.465,-1.35
-0.45,-1.35
-0.435,-1.35
-0.42,-1.35
-0.405,-1.35
-0.39,-1.35
-0.375,-1.35
-0.36,-1.35
-0.345,-1.35
-0.33,-1.35
-0.315,-1.35
-0.3,-1.35
-0.285,-1.35
-0.27,-1.35
-0.255,-1.35
-0.24,-1.35
-0.225,-1.35
-0.21,-1.35
-0.195,-1.35
-0.18,-1.35
-0.165,-1.35
-0.15,-1.35
-0.135,-1.35
-0.12,-1.35
-0.105,-1.35
-0.09,-1.35
-0.075,-1.35
-0.06,-1.35
-0.045,-1.35
-0.03,-1.35
-0.015,-1.35
0,-1.35
0.015,-1.35
0.03,-1.35
0.045,-1.35
0.06,-1.35
0.075,-1.35
0.09,-1.35
0.105,-1.35
0.12,-1.35
0.135,-1.35
0.15,-1.35
0.165,-1.35
0.18,-1.35
0.195,-1.35
0.21,-1.35
0.225,-1.35
0.24,-1.35
0.255,-1.35
0.27,-1.35
0.285,-1.35
0.3,-1.35
0.315,-1.35
0.33,-1.35
0.345,-1.35
0.36,-1.35
0.375,-1.35
0.39,-1.35
0.405,-1.35
0.42,-1.35
0.435,-1.35
0.45,-1.35
0.465,-1.35
0.48,-1.35
0.495,-1.35
0.51,-1.35
0.525,-1.35
0.54,-1.35
0.555,-1.35
0.57,-1.35
0.585,-1.35
0.6,-1.35
0.615,-1.35
0.63,-1.35
0.645,-1.35
0.66,-1.35
0.675,-1.35
0.69,-1.35
0.705,-1.35
0.72,-1.35
0.735,-1.35
0.75,-1.35
0.765,-1.35
0.78,-1.35
0.795,-1.35
0.81,-1.35
0.825,-1.35
0.84,-1.35
0.855,-1.35
0.87,-1.35
0.885,-1.35
0.9,-1.35
0.915,-1.35
0.93,-1.35
0.945,-1.35
0.96,-1.35
0.975,-1.35
0.99,-1.35
1.005,-1.35
1.02,-1.35
1.035,-1.35
1.05,-1.35
1.065,-1.35
1.08,-1.35
1.095,-1.35
1.11,-1.35
1.125,-1.35
1.14,-1.35
1.155,-1.35
1.17,-1.35
1.185,-1.35
1.2,-1.35
1.215,-1.35
1.23,-1.35
1.245,-1.35
1.26,-1.35
1.275,-1.35
1.29,-1.35
1.305,-1.35
1.32,-1.35
1.335,-1.35
1.35,-1.35
1.365,-1.35
1.38,-1.35
1.395,-1.35
1.41,-1.35
1.425,-1.35
1.44,-1.35
1.455,-1.35
1.47,-1.35
1.485,-1.35
1.5,-1.35
-1.5,-1.335
-1.485,-1.335
-1.47,-1.335
-1.455,-1.335
-1.44,-1.335
-1.425,-1.335
-1.41,-1.335
-1.395,-1.335
-1.38,-1.335
-1.365,-1.335
-1.35,-1.335
-1.335,-1.335
-1.32,-1.335
-1.305,-1.335
-1.29,-1.335
-1.275,-1.335
-1.26,-1.335
-1.245,-1.335
-1.23,-1.335
-1.215,-1.335
-1.2,-1.335
-1.185,-1.335
-1.17,-1.335
-1.155,-1.335
-1.14,-1.335
-1.125,-1.335
-1.11,-1.335
-1.095,-1.335
-1.08,-1.335
-1.065,-1.335
-1.05,-1.335
-1.035,-1.335
-1.02,-1.335
-1.005,-1.335
-0.99,-1.335
-0.975,-1.335
-0.96,-1.335
-0.945,-1.335
-0.93,-1.335
-0.915,-1.335
-0.9,-1.335
-0.885,-1.335
-0.87,-1.335
-0.855,-1.335
-0.84,-1.335
-0.825,-1.335
-0.81,-1.335
-0.795,-1.335
-0.78,-1.335
-0.765,-1.335
-0.75,-1.335
-0.735,-1.335
-0.72,-1.335
-0.705,-1.335
-0.69,-1.335
-0.675,-1.335
-0.66,-1.335
-0.645,-1.335
-0.63,-1.335
-0.615,-1.335
-0.6,-1.335
-0.585,-1.335
-0.57,-1.335
-0.555,-1.335
-0.54,-1.335
-0.525,-1.335
-0.51,-1.335
-0.495,-1.335
-0.48,-1.335
-0.465,-1.335
-0.45,-1.335
-0.435,-1.335
-0.42,-1.335
-0.405,-1.335
-0.39,-1.335
-0.375,-1.335
-0.36,-1.335
-0.345,-1.335
-0.33,-1.335
-0.315,-1.335
-0.3,-1.335
-0.285,-1.335
-0.27,-1.335
-0.255,-1.335
-0.24,-1.335
-0.225,-1.335
-0.21,-1.335
-0.195,-1.335
-0.18,-1.335
-0.165,-1.335
-0.15,-1.335
-0.135,-1.335
-0.12,-1.335
-0.105,-1.335
-0.09,-1.335
-0.075,-1.335
-0.06,-1.335
-0.045,-1.335
-0.03,-1.335
-0.015,-1.335
0,-1.335
0.015,-1.335
0.03,-1.335
0.045,-1.335
0.06,-1.335
0.075,-1.335
0.09,-1.335
0.105,-1.335
0.12,-1.335
0.135,-1.335
0.15,-1.335
0.165,-1.335
0.18,-1.335
0.195,-1.335
0.21,-1.335
0.225,-1.335
0.24,-1.335
0.255,-1.335
0.27,-1.335
0.285,-1.335
0.3,-1.335
0.315,-1.335
0.33,-1.335
0.345,-1.335
0.36,-1.335
0.375,-1.335
0.39,-1.335
0.405,-1.335
0.42,-1.335
0.435,-1.335
0.45,-1.335
0.465,-1.335
0.48,-1.335
0.495,-1.335
0.51,-1.335
0.525,-1.335
0.54,-1.335
0.555,-1.335
0.57,-1.335
0.585,-1.335
0.6,-1.335
0.615,-1.335
0.63,-1.335
0.645,-1.335
0.66,-1.335
0.675,-1.335
0.69,-1.335
0.705,-1.335
0.72,-1.335
0.735,-1.335
0.75,-1.335
0.765,-1.335
0.78,-1.335
0.795,-1.335
0.81,-1.335
0.825,-1.335
0.84,-1.335
0.855,-1.335
0.87,-1.335
0.885,-1.335
0.9,-1.335
0.915,-1.335
0.93,-1.335
0.945,-1.335
0.96,-1.335
0.975,-1.335
0.99,-1.335
1.005,-1.335
1.02,-1.335
1.035,-1.335
1.05,-1.335
1.065,-1.335
1.08,-1.335
1.095,-1.335
1.11,-1.335
1.125,-1.335
1.14,-1.335
1.155,-1.335
1.17,-1.335
1.185,-1.335
1.2,-1.335
1.215,-1.335
1.23,-1.335
1.245,-1.335
1.26,-1.335
1.275,-1.335
1.29,-1.335
1.305,-1.335
1.32,-1.335
1.335,-1.335
1.35,-1.335
1.365,-1.335
1.38,-1.335
1.395,-1.335
1.41,-1.335
1.425,-1.335
1.44,-1.335
1.455,-1.335
1.47,-1.335
1.485,-1.335
1.5,-1.335
-1.5,-1.32
-1.485,-1.32
-1.47,-1.32
-1.455,-1.32
-1.44,-1.32
-1.425,-1.32
-1.41,-1.32
-1.395,-1.32
-1.38,-1.32
-1.365,-1.32
-1.35,-1.32
-1.335,-1.32
-1.32,-1.32
-1.305,-1.32
-1.29,-1.32
-1.275,-1.32
-1.26,-1.32
-1.245,-1.32
-1.23,-1.32
-1.215,-1.32
-1.2,-1.32
-1.185,-1.32
-1.17,-1.32
-1.155,-1.32
-1.14,-1.32
-1.125,-1.32
-1.11,-1.32
-1.095,-1.32
-1.08,-1.32
-1.065,-1.32
-1.05,-1.32
-1.035,-1.32
-1.02,-1.32
-1.005,-1.32
-0.99,-1.32
-0.975,-1.32
-0.96,-1.32
-0.945,-1.32
-0.93,-1.32
-0.915,-1.32
-0.9,-1.32
-0.885,-1.32
-0.87,-1.32
-0.855,-1.32
-0.84,-1.32
-0.825,-1.32
-0.81,-1.32
-0.795,-1.32
-0.78,-1.32
-0.765,-1.32
-0.75,-1.32
-0.735,-1.32
-0.72,-1.32
-0.705,-1.32
-0.69,-1.32
-0.675,-1.32
-0.66,-1.32
-0.645,-1.32
-0.63,-1.32
-0.615,-1.32
-0.6,-1.32
-0.585,-1.32
-0.57,-1.32
-0.555,-1.32
-0.54,-1.32
-0.525,-1.32
-0.51,-1.32
-0.495,-1.32
-0.48,-1.32
-0.465,-1.32
-0.45,-1.32
-0.435,-1.32
-0.42,-1.32
-0.405,-1.32
-0.39,-1.32
-0.375,-1.32
-0.36,-1.32
-0.345,-1.32
-0.33,-1.32
-0.315,-1.32
-0.3,-1.32
-0.285,-1.32
-0.27,-1.32
-0.255,-1.32
-0.24,-1.32
-0.225,-1.32
-0.21,-1.32
-0.195,-1.32
-0.18,-1.32
-0.165,-1.32
-0.15,-1.32
-0.135,-1.32
-0.12,-1.32
-0.105,-1.32
-0.09,-1.32
-0.075,-1.32
-0.06,-1.32
-0.045,-1.32
-0.03,-1.32
-0.015,-1.32
0,-1.32
0.015,-1.32
0.03,-1.32
0.045,-1.32
0.06,-1.32
0.075,-1.32
0.09,-1.32
0.105,-1.32
0.12,-1.32
0.135,-1.32
0.15,-1.32
0.165,-1.32
0.18,-1.32
0.195,-1.32
0.21,-1.32
0.225,-1.32
0.24,-1.32
0.255,-1.32
0.27,-1.32
0.285,-1.32
0.3,-1.32
0.315,-1.32
0.33,-1.32
0.345,-1.32
0.36,-1.32
0.375,-1.32
0.39,-1.32
0.405,-1.32
0.42,-1.32
0.435,-1.32
0.45,-1.32
0.465,-1.32
0.48,-1.32
0.495,-1.32
0.51,-1.32
0.525,-1.32
0.54,-1.32
0.555,-1.32
0.57,-1.32
0.585,-1.32
0.6,-1.32
0.615,-1.32
0.63,-1.32
0.645,-1.32
0.66,-1.32
0.675,-1.32
0.69,-1.32
0.705,-1.32
0.72,-1.32
0.735,-1.32
0.75,-1.32
0.765,-1.32
0.78,-1.32
0.795,-1.32
0.81,-1.32
0.825,-1.32
0.84,-1.32
0.855,-1.32
0.87,-1.32
0.885,-1.32
0.9,-1.32
0.915,-1.32
0.93,-1.32
0.945,-1.32
0.96,-1.32
0.975,-1.32
0.99,-1.32
1.005,-1.32
1.02,-1.32
1.035,-1.32
1.05,-1.32
1.065,-1.32
1.08,-1.32
1.095,-1.32
1.11,-1.32
1.125,-1.32
1.14,-1.32
1.155,-1.32
1.17,-1.32
1.185,-1.32
1.2,-1.32
1.215,-1.32
1.23,-1.32
1.245,-1.32
1.26,-1.32
1.275,-1.32
1.29,-1.32
1.305,-1.32
1.32,-1.32
1.335,-1.32
1.35,-1.32
1.365,-1.32
1.38,-1.32
1.395,-1.32
1.41,-1.32
1.425,-1.32
1.44,-1.32
1.455,-1.32
1.47,-1.32
1.485,-1.32
1.5,-1.32
-1.5,-1.305
-1.485,-1.305
-1.47,-1.305
-1.455,-1.305
-1.44,-1.305
-1.425,-1.305
-1.41,-1.305
-1.395,-1.305
-1.38,-1.305
-1.365,-1.305
-1.35,-1.305
-1.335,-1.305
-1.32,-1.305
-1.305,-1.305
-1.29,-1.305
-1.275,-1.305
-1.26,-1.305
-1.245,-1.305
-1.23,-1.305
-1.215,-1.305
-1.2,-1.305
-1.185,-1.305
-1.17,-1.305
-1.155,-1.305
-1.14,-1.305
-1.125,-1.305
-1.11,-1.305
-1.095,-1.305
-1.08,-1.305
-1.065,-1.305
-1.05,-1.305
-1.035,-1.305
-1.02,-1.305
-1.005,-1.305
-0.99,-1.305
-0.975,-1.305
-0.96,-1.305
-0.945,-1.305
-0.93,-1.305
-0.915,-1.305
-0.9,-1.305
-0.885,-1.305
-0.87,-1.305
-0.855,-1.305
-0.84,-1.305
-0.825,-1.305
-0.81,-1.305
-0.795,-1.305
-0.78,-1.305
-0.765,-1.305
-0.75,-1.305
-0.735,-1.305
-0.72,-1.305
-0.705,-1.305
-0.69,-1.305
-0.675,-1.305
-0.66,-1.305
-0.645,-1.305
-0.63,-1.305
-0.615,-1.305
-0.6,-1.305
-0.585,-1.305
-0.57,-1.305
-0.555,-1.305
-0.54,-1.305
-0.525,-1.305
-0.51,-1.305
-0.495,-1.305
-0.48,-1.305
-0.465,-1.305
-0.45,-1.305
-0.435,-1.305
-0.42,-1.305
-0.405,-1.305
-0.39,-1.305
-0.375,-1.305
-0.36,-1.305
-0.345,-1.305
-0.33,-1.305
-0.315,-1.305
-0.3,-1.305
-0.285,-1.305
-0.27,-1.305
-0.255,-1.305
-0.24,-1.305
-0.225,-1.305
-0.21,-1.305
-0.195,-1.305
-0.18,-1.305
-0.165,-1.305
-0.15,-1.305
-0.135,-1.305
-0.12,-1.305
-0.105,-1.305
-0.09,-1.305
-0.075,-1.305
-0.06,-1.305
-0.045,-1.305
-0.03,-1.305
-0.015,-1.305
0,-1.305
0.015,-1.305
0.03,-1.305
0.045,-1.305
0.06,-1.305
0.075,-1.305
0.09,-1.305
0.105,-1.305
0.12,-1.305
0.135,-1.305
0.15,-1.305
0.165,-1.305
0.18,-1.305
0.195,-1.305
0.21,-1.305
0.225,-1.305
0.24,-1.305
0.255,-1.305
0.27,-1.305
0.285,-1.305
0.3,-1.305
0.315,-1.305
0.33,-1.305
0.345,-1.305
0.36,-1.305
0.375,-1.305
0.39,-1.305
0.405,-1.305
0.42,-1.305
0.435,-1.305
0.45,-1.305
0.465,-1.305
0.48,-1.305
0.495,-1.305
0.51,-1.305
0.525,-1.305
0.54,-1.305
0.555,-1.305
0.57,-1.305
0.585,-1.305
0.6,-1.305
0.615,-1.305
0.63,-1.305
0.645,-1.305
0.66,-1.305
0.675,-1.305
0.69,-1.305
0.705,-1.305
0.72,-1.305
0.735,-1.305
0.75,-1.305
0.765,-1.305
0.78,-1.305
0.795,-1.305
0.81,-1.305
0.825,-1.305
0.84,-1.305
0.855,-1.305
0.87,-1.305
0.885,-1.305
0.9,-1.305
0.915,-1.305
0.93,-1.305
0.945,-1.305
0.96,-1.305
0.975,-1.305
0.99,-1.305
1.005,-1.305
1.02,-1.305
1.035,-1.305
1.05,-1.305
1.065,-1.305
1.08,-1.305
1.095,-1.305
1.11,-1.305
1.125,-1.305
1.14,-1.305
1.155,-1.305
1.17,-1.305
1.185,-1.305
1.2,-1.305
1.215,-1.305
1.23,-1.305
1.245,-1.305
1.26,-1.305
1.275,-1.305
1.29,-1.305
1.305,-1.305
1.32,-1.305
1.335,-1.305
1.35,-1.305
1.365,-1.305
1.38,-1.305
1.395,-1.305
1.41,-1.305
1.425,-1.305
1.44,-1.305
1.455,-1.305
1.47,-1.305
1.485,-1.305
1.5,-1.305
-1.5,-1.29
-1.485,-1.29
-1.47,-1.29
-1.455,-1.29
-1.44,-1.29
-1.425,-1.29
-1.41,-1.29
-1.395,-1.29
-1.38,-1.29
-1.365,-1.29
-1.35,-1.29
-1.335,-1.29
-1.32,-1.29
-1.305,-1.29
-1.29,-1.29
-1.275,-1.29
-1.26,-1.29
-1.245,-1.29
-1.23,-1.29
-1.215,-1.29
-1.2,-1.29
-1.185,-1.29
-1.17,-1.29
-1.155,-1.29
-1.14,-1.29
-1.125,-1.29
-1.11,-1.29
-1.095,-1.29
-1.08,-1.29
-1.065,-1.29
-1.05,-1.29
-1.035,-1.29
-1.02,-1.29
-1.005,-1.29
-0.99,-1.29
-0.975,-1.29
-0.96,-1.29
-0.945,-1.29
-0.93,-1.29
-0.915,-1.29
-0.9,-1.29
-0.885,-1.29
-0.87,-1.29
-0.855,-1.29
-0.84,-1.29
-0.825,-1.29
-0.81,-1.29
-0.795,-1.29
-0.78,-1.29
-0.765,-1.29
-0.75,-1.29
-0.735,-1.29
-0.72,-1.29
-0.705,-1.29
-0.69,-1.29
-0.675,-1.29
-0.66,-1.29
-0.645,-1.29
-0.63,-1.29
-0.615,-1.29
-0.6,-1.29
-0.585,-1.29
-0.57,-1.29
-0.555,-1.29
-0.54,-1.29
-0.525,-1.29
-0.51,-1.29
-0.495,-1.29
-0.48,-1.29
-0.465,-1.29
-0.45,-1.29
-0.435,-1.29
-0.42,-1.29
-0.405,-1.29
-0.39,-1.29
-0.375,-1.29
-0.36,-1.29
-0.345,-1.29
-0.33,-1.29
-0.315,-1.29
-0.3,-1.29
-0.285,-1.29
-0.27,-1.29
-0.255,-1.29
-0.24,-1.29
-0.225,-1.29
-0.21,-1.29
-0.195,-1.29
-0.18,-1.29
-0.165,-1.29
-0.15,-1.29
-0.135,-1.29
-0.12,-1.29
-0.105,-1.29
-0.09,-1.29
-0.075,-1.29
-0.06,-1.29
-0.045,-1.29
-0.03,-1.29
-0.015,-1.29
0,-1.29
0.015,-1.29
0.03,-1.29
0.045,-1.29
0.06,-1.29
0.075,-1.29
0.09,-1.29
0.105,-1.29
0.12,-1.29
0.135,-1.29
0.15,-1.29
0.165,-1.29
0.18,-1.29
0.195,-1.29
0.21,-1.29
0.225,-1.29
0.24,-1.29
0.255,-1.29
0.27,-1.29
0.285,-1.29
0.3,-1.29
0.315,-1.29
0.33,-1.29
0.345,-1.29
0.36,-1.29
0.375,-1.29
0.39,-1.29
0.405,-1.29
0.42,-1.29
0.435,-1.29
0.45,-1.29
0.465,-1.29
